bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
39_23_22,sample_14718,hg38,1553,2639,5588,39,23,22,D3,B11,B10
39_23_87,sample_14718,hg38,716,1011,2156,39,23,87,D3,B11,H3
39_24_58,sample_14718,hg38,2027,3261,7203,39,24,58,D3,B12,E10
39_24_78,sample_14718,hg38,3651,8870,20160,39,24,78,D3,B12,G6
39_24_83,sample_14718,hg38,2375,4634,10475,39,24,83,D3,B12,G11
39_24_88,sample_14718,hg38,1822,3196,7157,39,24,88,D3,B12,H4
39_24_91,sample_14718,hg38,6691,25826,59258,39,24,91,D3,B12,H7
39_25_19,sample_14718,hg38,1749,2950,6367,39,25,19,D3,C1,B7
39_25_35,sample_14718,hg38,5975,18826,40129,39,25,35,D3,C1,C11
39_25_58,sample_14718,hg38,1207,1775,3752,39,25,58,D3,C1,E10
39_25_94,sample_14718,hg38,5119,14500,33025,39,25,94,D3,C1,H10
39_26_04,sample_14718,hg38,1352,2249,4994,39,26,4,D3,C2,A4
39_26_21,sample_14718,hg38,1565,2465,5555,39,26,21,D3,C2,B9
39_26_26,sample_14718,hg38,2709,5460,11407,39,26,26,D3,C2,C2
39_26_48,sample_14718,hg38,2116,3981,8058,39,26,48,D3,C2,D12
39_26_65,sample_14718,hg38,825,1087,2254,39,26,65,D3,C2,F5
39_26_68,sample_14718,hg38,3849,8516,19187,39,26,68,D3,C2,F8
39_27_04,sample_14718,hg38,943,1400,2939,39,27,4,D3,C3,A4
39_27_96,sample_14718,hg38,9151,48854,108422,39,27,96,D3,C3,H12
39_28_93,sample_14718,hg38,5383,17748,39149,39,28,93,D3,C4,H9
39_28_96,sample_14718,hg38,778,1105,2174,39,28,96,D3,C4,H12
39_29_10,sample_14718,hg38,2089,4282,9258,39,29,10,D3,C5,A10
39_29_34,sample_14718,hg38,4589,12791,28523,39,29,34,D3,C5,C10
39_29_93,sample_14718,hg38,8074,35467,79923,39,29,93,D3,C5,H9
39_30_36,sample_14718,hg38,1704,2560,5460,39,30,36,D3,C6,C12
39_30_72,sample_14718,hg38,1906,3087,6714,39,30,72,D3,C6,F12
39_31_35,sample_14718,hg38,1946,3731,7962,39,31,35,D3,C7,C11
39_31_68,sample_14718,hg38,1359,2252,4824,39,31,68,D3,C7,F8
39_31_83,sample_14718,hg38,1289,2178,4761,39,31,83,D3,C7,G11
39_32_14,sample_14718,hg38,1072,1614,3714,39,32,14,D3,C8,B2
39_32_66,sample_14718,hg38,3004,6735,15130,39,32,66,D3,C8,F6
39_32_72,sample_14718,hg38,1219,2025,4606,39,32,72,D3,C8,F12
39_32_81,sample_14718,hg38,2287,4562,10318,39,32,81,D3,C8,G9
39_33_12,sample_14718,hg38,2924,6426,14175,39,33,12,D3,C9,A12
39_33_36,sample_14718,hg38,1810,3335,7334,39,33,36,D3,C9,C12
39_33_48,sample_14718,hg38,4272,11184,24338,39,33,48,D3,C9,D12
39_33_64,sample_14718,hg38,1157,1886,4146,39,33,64,D3,C9,F4
39_34_12,sample_14718,hg38,1561,2620,5626,39,34,12,D3,C10,A12
39_34_34,sample_14718,hg38,2999,6486,14416,39,34,34,D3,C10,C10
39_34_57,sample_14718,hg38,1249,2099,4629,39,34,57,D3,C10,E9
39_35_26,sample_14718,hg38,2125,3651,7674,39,35,26,D3,C11,C2
39_35_36,sample_14718,hg38,1671,2954,6154,39,35,36,D3,C11,C12
39_35_45,sample_14718,hg38,5288,16780,36307,39,35,45,D3,C11,D9
39_35_76,sample_14718,hg38,7485,31576,67886,39,35,76,D3,C11,G4
39_35_83,sample_14718,hg38,1573,2345,5097,39,35,83,D3,C11,G11
39_35_96,sample_14718,hg38,2279,4526,9692,39,35,96,D3,C11,H12
39_36_03,sample_14718,hg38,1628,3007,6273,39,36,3,D3,C12,A3
39_36_30,sample_14718,hg38,1424,2354,4939,39,36,30,D3,C12,C6
39_37_11,sample_14718,hg38,5892,19474,44686,39,37,11,D3,D1,A11
39_37_17,sample_14718,hg38,1223,2105,4777,39,37,17,D3,D1,B5
39_37_24,sample_14718,hg38,2862,5703,13050,39,37,24,D3,D1,B12
39_38_27,sample_14718,hg38,1279,2010,4201,39,38,27,D3,D2,C3
39_38_37,sample_14718,hg38,1757,3129,7121,39,38,37,D3,D2,D1
39_40_55,sample_14718,hg38,1277,2149,4896,39,40,55,D3,D4,E7
39_40_59,sample_14718,hg38,1809,3281,7154,39,40,59,D3,D4,E11
39_40_62,sample_14718,hg38,1306,1800,3851,39,40,62,D3,D4,F2
39_40_81,sample_14718,hg38,1726,3152,7165,39,40,81,D3,D4,G9
39_40_91,sample_14718,hg38,1922,3258,7138,39,40,91,D3,D4,H7
39_40_95,sample_14718,hg38,3762,8565,20164,39,40,95,D3,D4,H11
39_41_36,sample_14718,hg38,2617,5311,11700,39,41,36,D3,D5,C12
39_41_79,sample_14718,hg38,1783,3333,7653,39,41,79,D3,D5,G7
39_41_82,sample_14718,hg38,943,1376,2968,39,41,82,D3,D5,G10
39_41_87,sample_14718,hg38,915,1391,3193,39,41,87,D3,D5,H3
39_42_46,sample_14718,hg38,1397,2049,4437,39,42,46,D3,D6,D10
39_43_14,sample_14718,hg38,3383,7339,16416,39,43,14,D3,D7,B2
39_43_34,sample_14718,hg38,798,1100,2431,39,43,34,D3,D7,C10
39_43_71,sample_14718,hg38,2159,4315,9430,39,43,71,D3,D7,F11
39_44_08,sample_14718,hg38,3315,6827,14637,39,44,8,D3,D8,A8
39_44_60,sample_14718,hg38,1626,2854,6251,39,44,60,D3,D8,E12
39_45_28,sample_14718,hg38,3655,8679,19456,39,45,28,D3,D9,C4
39_48_09,sample_14718,hg38,924,1279,2674,39,48,9,D3,D12,A9
39_48_11,sample_14718,hg38,4682,13291,29685,39,48,11,D3,D12,A11
39_48_44,sample_14718,hg38,4232,11454,25623,39,48,44,D3,D12,D8
39_48_87,sample_14718,hg38,1891,3476,7789,39,48,87,D3,D12,H3
39_49_11,sample_14718,hg38,764,1000,1974,39,49,11,D3,E1,A11
39_49_17,sample_14718,hg38,3284,7172,15683,39,49,17,D3,E1,B5
39_49_18,sample_14718,hg38,1575,2478,5498,39,49,18,D3,E1,B6
39_49_32,sample_14718,hg38,6335,19227,43022,39,49,32,D3,E1,C8
39_49_67,sample_14718,hg38,1348,2219,4660,39,49,67,D3,E1,F7
39_50_14,sample_14718,hg38,2138,3944,8663,39,50,14,D3,E2,B2
39_50_39,sample_14718,hg38,1567,2785,5808,39,50,39,D3,E2,D3
39_50_77,sample_14718,hg38,2658,5552,12202,39,50,77,D3,E2,G5
39_51_03,sample_14718,hg38,7310,30675,69305,39,51,3,D3,E3,A3
39_51_26,sample_14718,hg38,848,1213,2656,39,51,26,D3,E3,C2
39_51_31,sample_14718,hg38,4501,10553,23768,39,51,31,D3,E3,C7
39_51_72,sample_14718,hg38,1046,1577,3510,39,51,72,D3,E3,F12
39_51_84,sample_14718,hg38,8779,43881,103267,39,51,84,D3,E3,G12
39_52_19,sample_14718,hg38,1131,1609,3625,39,52,19,D3,E4,B7
39_52_82,sample_14718,hg38,4869,13377,30468,39,52,82,D3,E4,G10
39_53_15,sample_14718,hg38,1839,3351,7370,39,53,15,D3,E5,B3
39_53_62,sample_14718,hg38,1598,2754,5935,39,53,62,D3,E5,F2
39_53_71,sample_14718,hg38,841,1142,2426,39,53,71,D3,E5,F11
39_53_77,sample_14718,hg38,2027,3884,8560,39,53,77,D3,E5,G5
39_54_10,sample_14718,hg38,1509,2470,5532,39,54,10,D3,E6,A10
39_54_16,sample_14718,hg38,2568,4916,11177,39,54,16,D3,E6,B4
39_54_28,sample_14718,hg38,1354,2211,4853,39,54,28,D3,E6,C4
39_54_37,sample_14718,hg38,1357,2294,5075,39,54,37,D3,E6,D1
39_55_07,sample_14718,hg38,1754,3292,7166,39,55,7,D3,E7,A7
39_55_26,sample_14718,hg38,1377,2085,4483,39,55,26,D3,E7,C2
39_56_36,sample_14718,hg38,1063,1566,3385,39,56,36,D3,E8,C12
39_56_67,sample_14718,hg38,5124,15417,34137,39,56,67,D3,E8,F7
39_56_69,sample_14718,hg38,1703,3000,6655,39,56,69,D3,E8,F9
39_57_52,sample_14718,hg38,2752,5721,12924,39,57,52,D3,E9,E4
39_57_62,sample_14718,hg38,7317,31283,70681,39,57,62,D3,E9,F2
39_57_95,sample_14718,hg38,1986,3822,8584,39,57,95,D3,E9,H11
39_58_15,sample_14718,hg38,1285,2077,4520,39,58,15,D3,E10,B3
39_59_16,sample_14718,hg38,7437,29683,64919,39,59,16,D3,E11,B4
39_59_25,sample_14718,hg38,2816,6481,13751,39,59,25,D3,E11,C1
39_59_27,sample_14718,hg38,1569,2775,5868,39,59,27,D3,E11,C3
39_60_67,sample_14718,hg38,8010,31910,74222,39,60,67,D3,E12,F7
39_61_37,sample_14718,hg38,2614,5128,10927,39,61,37,D3,F1,D1
39_61_77,sample_14718,hg38,1608,2622,5784,39,61,77,D3,F1,G5
39_62_02,sample_14718,hg38,941,1443,3152,39,62,2,D3,F2,A2
39_62_18,sample_14718,hg38,2266,4112,8756,39,62,18,D3,F2,B6
39_62_34,sample_14718,hg38,1698,3119,6805,39,62,34,D3,F2,C10
39_62_40,sample_14718,hg38,1247,1995,4250,39,62,40,D3,F2,D4
39_63_19,sample_14718,hg38,4360,10970,23928,39,63,19,D3,F3,B7
39_63_57,sample_14718,hg38,7965,37263,83386,39,63,57,D3,F3,E9
39_63_88,sample_14718,hg38,1567,2941,6385,39,63,88,D3,F3,H4
39_64_11,sample_14718,hg38,1022,1608,3589,39,64,11,D3,F4,A11
39_65_32,sample_14718,hg38,1951,3813,9208,39,65,32,D3,F5,C8
39_65_38,sample_14718,hg38,998,1473,3388,39,65,38,D3,F5,D2
39_65_51,sample_14718,hg38,1025,1435,3436,39,65,51,D3,F5,E3
39_65_54,sample_14718,hg38,4130,10966,25290,39,65,54,D3,F5,E6
39_65_63,sample_14718,hg38,5854,20255,46986,39,65,63,D3,F5,F3
39_65_64,sample_14718,hg38,8709,42671,98597,39,65,64,D3,F5,F4
39_65_80,sample_14718,hg38,787,1023,2407,39,65,80,D3,F5,G8
39_66_17,sample_14718,hg38,1155,1816,4128,39,66,17,D3,F6,B5
39_66_41,sample_14718,hg38,2635,5368,12367,39,66,41,D3,F6,D5
39_66_93,sample_14718,hg38,1931,3835,9109,39,66,93,D3,F6,H9
39_66_94,sample_14718,hg38,3013,6684,15598,39,66,94,D3,F6,H10
39_67_05,sample_14718,hg38,1145,1652,3760,39,67,5,D3,F7,A5
39_67_36,sample_14718,hg38,942,1290,2704,39,67,36,D3,F7,C12
39_67_72,sample_14718,hg38,3013,7023,16404,39,67,72,D3,F7,F12
39_67_87,sample_14718,hg38,2392,4514,10207,39,67,87,D3,F7,H3
39_67_94,sample_14718,hg38,2374,4486,10281,39,67,94,D3,F7,H10
39_68_25,sample_14718,hg38,6525,21040,46434,39,68,25,D3,F8,C1
39_68_88,sample_14718,hg38,1051,1614,3406,39,68,88,D3,F8,H4
39_69_31,sample_14718,hg38,1849,3314,7011,39,69,31,D3,F9,C7
39_69_44,sample_14718,hg38,2191,4453,9503,39,69,44,D3,F9,D8
39_69_71,sample_14718,hg38,1823,3291,7066,39,69,71,D3,F9,F11
39_69_92,sample_14718,hg38,1264,1895,3844,39,69,92,D3,F9,H8
39_70_27,sample_14718,hg38,1745,3185,7016,39,70,27,D3,F10,C3
39_70_29,sample_14718,hg38,1514,2322,5116,39,70,29,D3,F10,C5
39_70_96,sample_14718,hg38,2132,3879,8542,39,70,96,D3,F10,H12
39_71_25,sample_14718,hg38,1207,1881,3860,39,71,25,D3,F11,C1
39_71_81,sample_14718,hg38,2306,4778,10829,39,71,81,D3,F11,G9
39_71_84,sample_14718,hg38,1843,3344,7549,39,71,84,D3,F11,G12
39_72_28,sample_14718,hg38,1444,2586,5550,39,72,28,D3,F12,C4
39_72_29,sample_14718,hg38,2202,4236,9181,39,72,29,D3,F12,C5
39_72_50,sample_14718,hg38,1480,2459,5440,39,72,50,D3,F12,E2
39_72_75,sample_14718,hg38,1281,2137,4729,39,72,75,D3,F12,G3
39_72_95,sample_14718,hg38,2724,6212,14303,39,72,95,D3,F12,H11
39_73_21,sample_14718,hg38,2050,4063,9115,39,73,21,D3,G1,B9
39_73_23,sample_14718,hg38,5161,14167,31411,39,73,23,D3,G1,B11
39_74_52,sample_14718,hg38,1131,1770,3629,39,74,52,D3,G2,E4
39_74_60,sample_14718,hg38,2941,6250,13529,39,74,60,D3,G2,E12
39_75_41,sample_14718,hg38,1830,3463,7585,39,75,41,D3,G3,D5
39_75_64,sample_14718,hg38,4268,10613,23914,39,75,64,D3,G3,F4
39_75_95,sample_14718,hg38,1787,3285,7572,39,75,95,D3,G3,H11
39_76_90,sample_14718,hg38,2145,3873,8479,39,76,90,D3,G4,H6
39_77_33,sample_14718,hg38,780,1183,2528,39,77,33,D3,G5,C9
39_77_34,sample_14718,hg38,2765,5563,11467,39,77,34,D3,G5,C10
39_77_65,sample_14718,hg38,1155,1708,3418,39,77,65,D3,G5,F5
39_78_07,sample_14718,hg38,5147,14716,32855,39,78,7,D3,G6,A7
39_78_75,sample_14718,hg38,1682,2854,6474,39,78,75,D3,G6,G3
39_78_84,sample_14718,hg38,7305,30730,71285,39,78,84,D3,G6,G12
39_79_06,sample_14718,hg38,2524,4678,10973,39,79,6,D3,G7,A6
39_79_16,sample_14718,hg38,1536,2580,5778,39,79,16,D3,G7,B4
39_79_29,sample_14718,hg38,2014,3954,8954,39,79,29,D3,G7,C5
39_79_47,sample_14718,hg38,1929,3603,8052,39,79,47,D3,G7,D11
39_79_85,sample_14718,hg38,3304,7945,18286,39,79,85,D3,G7,H1
39_79_96,sample_14718,hg38,2017,3554,7768,39,79,96,D3,G7,H12
39_80_85,sample_14718,hg38,2159,3815,7916,39,80,85,D3,G8,H1
39_81_17,sample_14718,hg38,3187,6651,14430,39,81,17,D3,G9,B5
39_81_37,sample_14718,hg38,929,1295,2746,39,81,37,D3,G9,D1
39_81_41,sample_14718,hg38,4562,11622,24835,39,81,41,D3,G9,D5
39_81_62,sample_14718,hg38,1540,2558,5540,39,81,62,D3,G9,F2
39_82_21,sample_14718,hg38,1171,1684,3521,39,82,21,D3,G10,B9
39_82_36,sample_14718,hg38,788,1057,2259,39,82,36,D3,G10,C12
39_82_38,sample_14718,hg38,1318,2201,4840,39,82,38,D3,G10,D2
39_82_87,sample_14718,hg38,2576,4778,10334,39,82,87,D3,G10,H3
39_83_25,sample_14718,hg38,745,1044,2211,39,83,25,D3,G11,C1
39_83_26,sample_14718,hg38,938,1306,2703,39,83,26,D3,G11,C2
39_83_54,sample_14718,hg38,1938,3364,7364,39,83,54,D3,G11,E6
39_83_78,sample_14718,hg38,1859,3356,7279,39,83,78,D3,G11,G6
39_84_21,sample_14718,hg38,1738,3122,6660,39,84,21,D3,G12,B9
39_84_47,sample_14718,hg38,855,1144,2223,39,84,47,D3,G12,D11
39_84_96,sample_14718,hg38,7059,27766,59594,39,84,96,D3,G12,H12
39_85_30,sample_14718,hg38,7558,32062,68449,39,85,30,D3,H1,C6
39_85_35,sample_14718,hg38,8942,42133,88449,39,85,35,D3,H1,C11
39_85_73,sample_14718,hg38,1243,1994,4141,39,85,73,D3,H1,G1
39_86_19,sample_14718,hg38,817,1165,2586,39,86,19,D3,H2,B7
39_86_27,sample_14718,hg38,1701,3094,6725,39,86,27,D3,H2,C3
39_86_56,sample_14718,hg38,1724,2998,6718,39,86,56,D3,H2,E8
39_86_57,sample_14718,hg38,1208,1903,4277,39,86,57,D3,H2,E9
39_86_67,sample_14718,hg38,912,1183,2538,39,86,67,D3,H2,F7
39_86_69,sample_14718,hg38,2915,6420,14196,39,86,69,D3,H2,F9
39_86_86,sample_14718,hg38,950,1438,3273,39,86,86,D3,H2,H2
39_87_01,sample_14718,hg38,4735,14280,31203,39,87,1,D3,H3,A1
39_87_03,sample_14718,hg38,1143,1952,4237,39,87,3,D3,H3,A3
39_87_58,sample_14718,hg38,2096,3823,8124,39,87,58,D3,H3,E10
39_87_94,sample_14718,hg38,3501,7870,17440,39,87,94,D3,H3,H10
39_88_27,sample_14718,hg38,3387,7656,16153,39,88,27,D3,H4,C3
39_88_45,sample_14718,hg38,1906,3588,7702,39,88,45,D3,H4,D9
39_88_69,sample_14718,hg38,1034,1579,3134,39,88,69,D3,H4,F9
39_89_17,sample_14718,hg38,1877,3506,7310,39,89,17,D3,H5,B5
39_89_29,sample_14718,hg38,947,1437,2934,39,89,29,D3,H5,C5
39_89_30,sample_14718,hg38,1647,3141,6610,39,89,30,D3,H5,C6
39_89_35,sample_14718,hg38,1329,1945,4073,39,89,35,D3,H5,C11
39_89_79,sample_14718,hg38,3328,7731,16915,39,89,79,D3,H5,G7
39_89_83,sample_14718,hg38,1307,1995,4278,39,89,83,D3,H5,G11
39_90_13,sample_14718,hg38,2123,4007,9037,39,90,13,D3,H6,B1
39_90_15,sample_14718,hg38,2366,4615,10419,39,90,15,D3,H6,B3
39_90_55,sample_14718,hg38,5802,18584,43293,39,90,55,D3,H6,E7
39_90_80,sample_14718,hg38,3980,10269,23706,39,90,80,D3,H6,G8
39_91_90,sample_14718,hg38,1852,3176,6990,39,91,90,D3,H7,H6
39_92_13,sample_14718,hg38,1427,2345,4974,39,92,13,D3,H8,B1
39_92_28,sample_14718,hg38,747,975,1975,39,92,28,D3,H8,C4
39_92_30,sample_14718,hg38,1284,2083,4587,39,92,30,D3,H8,C6
39_92_37,sample_14718,hg38,750,1054,2276,39,92,37,D3,H8,D1
39_92_53,sample_14718,hg38,936,1333,2829,39,92,53,D3,H8,E5
39_92_92,sample_14718,hg38,8870,43139,96389,39,92,92,D3,H8,H8
39_93_43,sample_14718,hg38,717,1004,2154,39,93,43,D3,H9,D7
39_93_50,sample_14718,hg38,1094,1690,3743,39,93,50,D3,H9,E2
39_93_70,sample_14718,hg38,1582,2857,6223,39,93,70,D3,H9,F10
39_94_35,sample_14718,hg38,1722,2778,5852,39,94,35,D3,H10,C11
39_94_55,sample_14718,hg38,2125,3842,8208,39,94,55,D3,H10,E7
40_01_23,sample_14729,hg38,9133,56646,124473,40,1,23,D4,A1,B11
40_01_55,sample_14729,hg38,8076,42906,92952,40,1,55,D4,A1,E7
40_02_31,sample_14729,hg38,2727,5980,12636,40,2,31,D4,A2,C7
40_02_46,sample_14729,hg38,3259,7626,16778,40,2,46,D4,A2,D10
40_02_80,sample_14729,hg38,1077,1812,3943,40,2,80,D4,A2,G8
40_03_02,sample_14729,hg38,1604,2518,5469,40,3,2,D4,A3,A2
40_03_06,sample_14729,hg38,3125,6916,15490,40,3,6,D4,A3,A6
40_03_52,sample_14729,hg38,2074,4096,8800,40,3,52,D4,A3,E4
40_03_72,sample_14729,hg38,1500,2722,5936,40,3,72,D4,A3,F12
40_03_94,sample_14729,hg38,1601,3048,6578,40,3,94,D4,A3,H10
40_04_03,sample_14729,hg38,4595,13758,30369,40,4,3,D4,A4,A3
40_04_04,sample_14729,hg38,1935,3862,8383,40,4,4,D4,A4,A4
40_04_16,sample_14729,hg38,1636,3005,6533,40,4,16,D4,A4,B4
40_04_22,sample_14729,hg38,1509,2729,5738,40,4,22,D4,A4,B10
40_04_33,sample_14729,hg38,6167,22493,49434,40,4,33,D4,A4,C9
40_05_07,sample_14729,hg38,2208,4138,8895,40,5,7,D4,A5,A7
40_06_70,sample_14729,hg38,1223,2186,4878,40,6,70,D4,A6,F10
40_08_18,sample_14729,hg38,3182,6990,14953,40,8,18,D4,A8,B6
40_08_31,sample_14729,hg38,3838,11010,23420,40,8,31,D4,A8,C7
40_08_40,sample_14729,hg38,1942,3683,7757,40,8,40,D4,A8,D4
40_08_42,sample_14729,hg38,3462,7942,17216,40,8,42,D4,A8,D6
40_09_02,sample_14729,hg38,2530,4958,10958,40,9,2,D4,A9,A2
40_09_15,sample_14729,hg38,3535,7618,16855,40,9,15,D4,A9,B3
40_09_75,sample_14729,hg38,754,994,2132,40,9,75,D4,A9,G3
40_09_76,sample_14729,hg38,1211,2099,4526,40,9,76,D4,A9,G4
40_09_89,sample_14729,hg38,2061,4141,8800,40,9,89,D4,A9,H5
40_10_30,sample_14729,hg38,2421,5381,11642,40,10,30,D4,A10,C6
40_10_54,sample_14729,hg38,937,1366,2891,40,10,54,D4,A10,E6
40_10_94,sample_14729,hg38,2330,4880,10172,40,10,94,D4,A10,H10
40_11_51,sample_14729,hg38,1089,1566,3317,40,11,51,D4,A11,E3
40_11_90,sample_14729,hg38,6301,24081,52561,40,11,90,D4,A11,H6
40_12_30,sample_14729,hg38,2917,6832,14675,40,12,30,D4,A12,C6
40_12_54,sample_14729,hg38,5024,15514,33508,40,12,54,D4,A12,E6
40_13_07,sample_14729,hg38,3488,8578,18239,40,13,7,D4,B1,A7
40_13_09,sample_14729,hg38,5700,21157,46369,40,13,9,D4,B1,A9
40_13_21,sample_14729,hg38,5490,19244,42319,40,13,21,D4,B1,B9
40_13_80,sample_14729,hg38,1726,3193,6686,40,13,80,D4,B1,G8
40_14_90,sample_14729,hg38,2651,5465,12109,40,14,90,D4,B2,H6
40_15_05,sample_14729,hg38,1495,2830,6076,40,15,5,D4,B3,A5
40_15_17,sample_14729,hg38,3734,9464,20945,40,15,17,D4,B3,B5
40_15_33,sample_14729,hg38,1443,2807,6080,40,15,33,D4,B3,C9
40_15_61,sample_14729,hg38,1738,3531,7825,40,15,61,D4,B3,F1
40_15_73,sample_14729,hg38,1567,2775,5894,40,15,73,D4,B3,G1
40_15_79,sample_14729,hg38,3016,6505,14353,40,15,79,D4,B3,G7
40_16_22,sample_14729,hg38,2799,5767,12544,40,16,22,D4,B4,B10
40_16_63,sample_14729,hg38,1699,3244,7351,40,16,63,D4,B4,F3
40_17_40,sample_14729,hg38,2912,7261,15341,40,17,40,D4,B5,D4
40_17_78,sample_14729,hg38,3920,10011,21971,40,17,78,D4,B5,G6
40_18_10,sample_14729,hg38,823,1139,2340,40,18,10,D4,B6,A10
40_18_21,sample_14729,hg38,3110,7138,14958,40,18,21,D4,B6,B9
40_18_28,sample_14729,hg38,1525,2748,5912,40,18,28,D4,B6,C4
40_18_80,sample_14729,hg38,6507,26344,57795,40,18,80,D4,B6,G8
40_20_11,sample_14729,hg38,5634,21214,46496,40,20,11,D4,B8,A11
40_20_21,sample_14729,hg38,9105,55434,121712,40,20,21,D4,B8,B9
40_20_58,sample_14729,hg38,8244,44943,97269,40,20,58,D4,B8,E10
40_21_17,sample_14729,hg38,1139,2005,4300,40,21,17,D4,B9,B5
40_21_21,sample_14729,hg38,1352,2117,4780,40,21,21,D4,B9,B9
40_21_52,sample_14729,hg38,3433,7376,16171,40,21,52,D4,B9,E4
40_21_84,sample_14729,hg38,1520,2534,5946,40,21,84,D4,B9,G12
40_22_28,sample_14729,hg38,1050,1652,3623,40,22,28,D4,B10,C4
40_22_56,sample_14729,hg38,694,986,2043,40,22,56,D4,B10,E8
40_22_96,sample_14729,hg38,1618,3001,6722,40,22,96,D4,B10,H12
40_23_21,sample_14729,hg38,2111,4277,9123,40,23,21,D4,B11,B9
40_24_37,sample_14729,hg38,1656,2799,6019,40,24,37,D4,B12,D1
40_24_42,sample_14729,hg38,772,1099,2311,40,24,42,D4,B12,D6
40_24_49,sample_14729,hg38,1747,3579,7953,40,24,49,D4,B12,E1
40_25_58,sample_14729,hg38,1772,3675,8017,40,25,58,D4,C1,E10
40_25_63,sample_14729,hg38,1777,3801,8305,40,25,63,D4,C1,F3
40_26_02,sample_14729,hg38,7838,33928,74725,40,26,2,D4,C2,A2
40_26_15,sample_14729,hg38,1106,2021,4563,40,26,15,D4,C2,B3
40_26_22,sample_14729,hg38,1353,2397,5157,40,26,22,D4,C2,B10
40_26_24,sample_14729,hg38,1526,2763,6014,40,26,24,D4,C2,B12
40_26_63,sample_14729,hg38,1491,2790,6101,40,26,63,D4,C2,F3
40_26_71,sample_14729,hg38,859,1299,2668,40,26,71,D4,C2,F11
40_26_72,sample_14729,hg38,1627,3081,6984,40,26,72,D4,C2,F12
40_27_40,sample_14729,hg38,3362,8929,19599,40,27,40,D4,C3,D4
40_27_43,sample_14729,hg38,6402,25882,56218,40,27,43,D4,C3,D7
40_28_04,sample_14729,hg38,2531,5857,12640,40,28,4,D4,C4,A4
40_28_09,sample_14729,hg38,3143,7799,17277,40,28,9,D4,C4,A9
40_28_93,sample_14729,hg38,7613,34154,75207,40,28,93,D4,C4,H9
40_29_07,sample_14729,hg38,2110,3825,8277,40,29,7,D4,C5,A7
40_29_14,sample_14729,hg38,2237,5509,12208,40,29,14,D4,C5,B2
40_29_32,sample_14729,hg38,1616,2746,5707,40,29,32,D4,C5,C8
40_30_63,sample_14729,hg38,1224,2022,4277,40,30,63,D4,C6,F3
40_31_10,sample_14729,hg38,918,1355,2677,40,31,10,D4,C7,A10
40_31_44,sample_14729,hg38,6813,28685,61869,40,31,44,D4,C7,D8
40_31_45,sample_14729,hg38,733,1028,2270,40,31,45,D4,C7,D9
40_31_54,sample_14729,hg38,5037,15705,34115,40,31,54,D4,C7,E6
40_32_81,sample_14729,hg38,1038,1638,3610,40,32,81,D4,C8,G9
40_32_96,sample_14729,hg38,745,1048,2574,40,32,96,D4,C8,H12
40_33_05,sample_14729,hg38,3002,6569,13446,40,33,5,D4,C9,A5
40_33_45,sample_14729,hg38,2200,5170,11448,40,33,45,D4,C9,D9
40_33_65,sample_14729,hg38,4366,12321,27153,40,33,65,D4,C9,F5
40_34_24,sample_14729,hg38,2132,4578,9999,40,34,24,D4,C10,B12
40_34_26,sample_14729,hg38,1554,2696,5732,40,34,26,D4,C10,C2
40_34_80,sample_14729,hg38,1980,3939,8762,40,34,80,D4,C10,G8
40_34_96,sample_14729,hg38,1090,1537,3421,40,34,96,D4,C10,H12
40_35_14,sample_14729,hg38,1175,1928,4232,40,35,14,D4,C11,B2
40_36_61,sample_14729,hg38,713,1097,2294,40,36,61,D4,C12,F1
40_36_81,sample_14729,hg38,1826,4133,8970,40,36,81,D4,C12,G9
40_36_95,sample_14729,hg38,1557,2830,6140,40,36,95,D4,C12,H11
40_37_76,sample_14729,hg38,2323,4884,10816,40,37,76,D4,D1,G4
40_38_44,sample_14729,hg38,794,1262,2790,40,38,44,D4,D2,D8
40_38_70,sample_14729,hg38,1483,2630,5847,40,38,70,D4,D2,F10
40_38_74,sample_14729,hg38,5764,20017,45330,40,38,74,D4,D2,G2
40_38_85,sample_14729,hg38,2272,5163,11671,40,38,85,D4,D2,H1
40_39_33,sample_14729,hg38,3573,8687,18249,40,39,33,D4,D3,C9
40_39_78,sample_14729,hg38,1181,2233,4612,40,39,78,D4,D3,G6
40_39_82,sample_14729,hg38,6050,21396,45754,40,39,82,D4,D3,G10
40_39_90,sample_14729,hg38,2324,4082,8200,40,39,90,D4,D3,H6
40_40_24,sample_14729,hg38,799,1165,2507,40,40,24,D4,D4,B12
40_41_08,sample_14729,hg38,2340,4756,9951,40,41,8,D4,D5,A8
40_41_75,sample_14729,hg38,3073,6629,14926,40,41,75,D4,D5,G3
40_42_36,sample_14729,hg38,2310,4190,8880,40,42,36,D4,D6,C12
40_42_40,sample_14729,hg38,2371,4532,9990,40,42,40,D4,D6,D4
40_43_09,sample_14729,hg38,2964,6182,13835,40,43,9,D4,D7,A9
40_43_45,sample_14729,hg38,806,1215,2610,40,43,45,D4,D7,D9
40_43_68,sample_14729,hg38,1761,3063,6600,40,43,68,D4,D7,F8
40_43_84,sample_14729,hg38,799,1206,2611,40,43,84,D4,D7,G12
40_44_37,sample_14729,hg38,2010,3324,7000,40,44,37,D4,D8,D1
40_44_47,sample_14729,hg38,1129,1810,3839,40,44,47,D4,D8,D11
