bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
24_12_67,sample_14619,hg38,2414,4329,9314,24,12,67,B12,A12,F7
24_12_74,sample_14619,hg38,3497,7278,16803,24,12,74,B12,A12,G2
24_13_06,sample_14619,hg38,2542,4576,10246,24,13,6,B12,B1,A6
24_13_09,sample_14619,hg38,2785,5113,11666,24,13,9,B12,B1,A9
24_13_16,sample_14619,hg38,3059,6046,13465,24,13,16,B12,B1,B4
24_13_23,sample_14619,hg38,894,1130,2587,24,13,23,B12,B1,B11
24_13_31,sample_14619,hg38,5091,13592,29887,24,13,31,B12,B1,C7
24_13_32,sample_14619,hg38,1875,3289,7387,24,13,32,B12,B1,C8
24_13_44,sample_14619,hg38,1945,3113,6935,24,13,44,B12,B1,D8
24_13_46,sample_14619,hg38,1068,1565,3398,24,13,46,B12,B1,D10
24_13_57,sample_14619,hg38,1668,2507,5614,24,13,57,B12,B1,E9
24_13_77,sample_14619,hg38,3752,8542,19230,24,13,77,B12,B1,G5
24_13_80,sample_14619,hg38,1814,3110,7054,24,13,80,B12,B1,G8
24_14_02,sample_14619,hg38,1861,2943,6383,24,14,2,B12,B2,A2
24_14_24,sample_14619,hg38,1199,1834,4080,24,14,24,B12,B2,B12
24_14_26,sample_14619,hg38,9263,44261,99847,24,14,26,B12,B2,C2
24_14_50,sample_14619,hg38,1138,1557,3490,24,14,50,B12,B2,E2
24_14_52,sample_14619,hg38,3622,7885,17296,24,14,52,B12,B2,E4
24_14_64,sample_14619,hg38,2625,4982,11086,24,14,64,B12,B2,F4
24_14_78,sample_14619,hg38,3601,7920,17873,24,14,78,B12,B2,G6
24_14_84,sample_14619,hg38,5000,13149,30166,24,14,84,B12,B2,G12
24_14_88,sample_14619,hg38,3671,7891,17815,24,14,88,B12,B2,H4
24_14_90,sample_14619,hg38,2277,3937,9052,24,14,90,B12,B2,H6
24_15_04,sample_14619,hg38,1210,1847,4128,24,15,4,B12,B3,A4
24_15_06,sample_14619,hg38,3749,8070,18232,24,15,6,B12,B3,A6
24_15_14,sample_14619,hg38,2311,3960,8936,24,15,14,B12,B3,B2
24_15_37,sample_14619,hg38,757,1049,2264,24,15,37,B12,B3,D1
24_15_39,sample_14619,hg38,5667,16046,35570,24,15,39,B12,B3,D3
24_15_41,sample_14619,hg38,7583,29602,66042,24,15,41,B12,B3,D5
24_15_75,sample_14619,hg38,3023,6273,14172,24,15,75,B12,B3,G3
24_15_83,sample_14619,hg38,8404,36127,81812,24,15,83,B12,B3,G11
24_15_87,sample_14619,hg38,1410,2135,4726,24,15,87,B12,B3,H3
24_15_88,sample_14619,hg38,1231,1831,4067,24,15,88,B12,B3,H4
24_15_96,sample_14619,hg38,2208,3911,8994,24,15,96,B12,B3,H12
24_16_08,sample_14619,hg38,2404,4423,9715,24,16,8,B12,B4,A8
24_16_13,sample_14619,hg38,1397,2254,4890,24,16,13,B12,B4,B1
24_16_17,sample_14619,hg38,919,1254,2777,24,16,17,B12,B4,B5
24_16_30,sample_14619,hg38,865,1203,2692,24,16,30,B12,B4,C6
24_16_43,sample_14619,hg38,3386,6950,15629,24,16,43,B12,B4,D7
24_16_44,sample_14619,hg38,3890,8669,19538,24,16,44,B12,B4,D8
24_16_52,sample_14619,hg38,1059,1405,3142,24,16,52,B12,B4,E4
24_16_59,sample_14619,hg38,2203,3733,8155,24,16,59,B12,B4,E11
24_16_62,sample_14619,hg38,1381,2091,4784,24,16,62,B12,B4,F2
24_16_69,sample_14619,hg38,1570,2619,6132,24,16,69,B12,B4,F9
24_16_79,sample_14619,hg38,6394,20134,46193,24,16,79,B12,B4,G7
24_16_83,sample_14619,hg38,2437,4531,10329,24,16,83,B12,B4,G11
24_16_86,sample_14619,hg38,2181,3571,7922,24,16,86,B12,B4,H2
24_16_96,sample_14619,hg38,1993,3357,7782,24,16,96,B12,B4,H12
24_17_06,sample_14619,hg38,973,1304,3014,24,17,6,B12,B5,A6
24_17_34,sample_14619,hg38,1545,2415,5243,24,17,34,B12,B5,C10
24_17_38,sample_14619,hg38,3850,8521,19430,24,17,38,B12,B5,D2
24_17_40,sample_14619,hg38,8413,34927,78878,24,17,40,B12,B5,D4
24_17_43,sample_14619,hg38,1769,2881,6236,24,17,43,B12,B5,D7
24_17_62,sample_14619,hg38,2658,4813,10515,24,17,62,B12,B5,F2
24_17_73,sample_14619,hg38,8430,36526,83401,24,17,73,B12,B5,G1
24_17_79,sample_14619,hg38,1775,2630,5918,24,17,79,B12,B5,G7
24_17_80,sample_14619,hg38,8627,38222,87272,24,17,80,B12,B5,G8
24_17_82,sample_14619,hg38,1215,1816,4129,24,17,82,B12,B5,G10
24_18_03,sample_14619,hg38,937,1279,2868,24,18,3,B12,B6,A3
24_18_05,sample_14619,hg38,3844,8193,17960,24,18,5,B12,B6,A5
24_18_07,sample_14619,hg38,3539,7785,17315,24,18,7,B12,B6,A7
24_18_12,sample_14619,hg38,3694,8545,19051,24,18,12,B12,B6,A12
24_18_20,sample_14619,hg38,3133,6702,15124,24,18,20,B12,B6,B8
24_18_25,sample_14619,hg38,872,1156,2529,24,18,25,B12,B6,C1
24_18_39,sample_14619,hg38,2217,4010,8863,24,18,39,B12,B6,D3
24_18_72,sample_14619,hg38,2992,5514,12565,24,18,72,B12,B6,F12
24_18_79,sample_14619,hg38,10669,62167,140870,24,18,79,B12,B6,G7
24_18_81,sample_14619,hg38,2434,4755,10526,24,18,81,B12,B6,G9
24_18_85,sample_14619,hg38,6894,24370,54795,24,18,85,B12,B6,H1
24_18_93,sample_14619,hg38,8081,34440,78363,24,18,93,B12,B6,H9
24_19_19,sample_14619,hg38,6622,21806,49473,24,19,19,B12,B7,B7
24_19_30,sample_14619,hg38,7794,31746,71849,24,19,30,B12,B7,C6
24_19_33,sample_14619,hg38,991,1415,3025,24,19,33,B12,B7,C9
24_19_37,sample_14619,hg38,6254,18681,41515,24,19,37,B12,B7,D1
24_19_40,sample_14619,hg38,4178,10182,22862,24,19,40,B12,B7,D4
24_19_50,sample_14619,hg38,9068,42869,98889,24,19,50,B12,B7,E2
24_19_73,sample_14619,hg38,6560,21793,49030,24,19,73,B12,B7,G1
24_19_74,sample_14619,hg38,3466,7641,17195,24,19,74,B12,B7,G2
24_19_86,sample_14619,hg38,788,1051,2385,24,19,86,B12,B7,H2
24_20_02,sample_14619,hg38,5163,13624,30521,24,20,2,B12,B8,A2
24_20_09,sample_14619,hg38,4293,10535,24009,24,20,9,B12,B8,A9
24_20_11,sample_14619,hg38,8328,34466,77789,24,20,11,B12,B8,A11
24_20_27,sample_14619,hg38,910,1271,2768,24,20,27,B12,B8,C3
24_20_40,sample_14619,hg38,4369,10769,23994,24,20,40,B12,B8,D4
24_20_42,sample_14619,hg38,1634,2630,5674,24,20,42,B12,B8,D6
24_20_77,sample_14619,hg38,2836,5437,12187,24,20,77,B12,B8,G5
24_20_78,sample_14619,hg38,1781,2856,6249,24,20,78,B12,B8,G6
24_21_14,sample_14619,hg38,1009,1436,3258,24,21,14,B12,B9,B2
24_21_28,sample_14619,hg38,1471,2352,5270,24,21,28,B12,B9,C4
24_21_38,sample_14619,hg38,1251,1806,4015,24,21,38,B12,B9,D2
24_21_50,sample_14619,hg38,1152,1750,3964,24,21,50,B12,B9,E2
24_21_55,sample_14619,hg38,4837,11776,27461,24,21,55,B12,B9,E7
24_21_57,sample_14619,hg38,990,1390,3209,24,21,57,B12,B9,E9
24_21_58,sample_14619,hg38,1910,3062,6792,24,21,58,B12,B9,E10
24_21_63,sample_14619,hg38,4342,9809,23126,24,21,63,B12,B9,F3
24_21_70,sample_14619,hg38,4706,12311,28446,24,21,70,B12,B9,F10
24_21_72,sample_14619,hg38,1144,1625,3818,24,21,72,B12,B9,F12
24_21_76,sample_14619,hg38,4397,10430,24033,24,21,76,B12,B9,G4
24_21_82,sample_14619,hg38,5453,15620,36530,24,21,82,B12,B9,G10
24_22_28,sample_14619,hg38,4760,12233,27390,24,22,28,B12,B10,C4
24_22_47,sample_14619,hg38,1597,2654,5791,24,22,47,B12,B10,D11
24_22_69,sample_14619,hg38,5282,14143,32208,24,22,69,B12,B10,F9
24_22_77,sample_14619,hg38,6651,21877,49905,24,22,77,B12,B10,G5
24_22_82,sample_14619,hg38,7132,22429,52201,24,22,82,B12,B10,G10
24_22_83,sample_14619,hg38,5695,15933,36530,24,22,83,B12,B10,G11
24_22_89,sample_14619,hg38,1956,3231,7187,24,22,89,B12,B10,H5
24_23_32,sample_14619,hg38,955,1340,2946,24,23,32,B12,B11,C8
24_23_38,sample_14619,hg38,990,1364,2932,24,23,38,B12,B11,D2
24_23_70,sample_14619,hg38,1946,3409,7526,24,23,70,B12,B11,F10
24_24_05,sample_14619,hg38,2112,3499,7718,24,24,5,B12,B12,A5
24_24_08,sample_14619,hg38,1501,2363,5340,24,24,8,B12,B12,A8
24_24_19,sample_14619,hg38,1572,2474,5509,24,24,19,B12,B12,B7
24_24_21,sample_14619,hg38,6076,18204,40954,24,24,21,B12,B12,B9
24_24_29,sample_14619,hg38,6931,24367,54356,24,24,29,B12,B12,C5
24_24_33,sample_14619,hg38,1083,1601,3610,24,24,33,B12,B12,C9
24_24_50,sample_14619,hg38,1406,2185,4833,24,24,50,B12,B12,E2
24_24_53,sample_14619,hg38,3604,7642,17279,24,24,53,B12,B12,E5
24_24_54,sample_14619,hg38,1966,3413,7775,24,24,54,B12,B12,E6
24_24_56,sample_14619,hg38,4776,11228,25282,24,24,56,B12,B12,E8
24_24_64,sample_14619,hg38,8078,32738,74035,24,24,64,B12,B12,F4
24_24_67,sample_14619,hg38,800,1076,2446,24,24,67,B12,B12,F7
24_24_73,sample_14619,hg38,2643,4756,10582,24,24,73,B12,B12,G1
24_24_90,sample_14619,hg38,5294,15057,34221,24,24,90,B12,B12,H6
24_25_14,sample_14619,hg38,1835,2903,6462,24,25,14,B12,C1,B2
24_25_29,sample_14619,hg38,3785,8249,18823,24,25,29,B12,C1,C5
24_25_45,sample_14619,hg38,2625,4698,10253,24,25,45,B12,C1,D9
24_25_57,sample_14619,hg38,9162,42662,96774,24,25,57,B12,C1,E9
24_25_96,sample_14619,hg38,5651,15934,36921,24,25,96,B12,C1,H12
24_26_33,sample_14619,hg38,7037,24643,55717,24,26,33,B12,C2,C9
24_26_36,sample_14619,hg38,2807,5490,12208,24,26,36,B12,C2,C12
24_26_47,sample_14619,hg38,5407,15216,34014,24,26,47,B12,C2,D11
24_26_50,sample_14619,hg38,2586,4971,11381,24,26,50,B12,C2,E2
24_26_96,sample_14619,hg38,1642,2528,5536,24,26,96,B12,C2,H12
24_27_22,sample_14619,hg38,1000,1490,3127,24,27,22,B12,C3,B10
24_27_25,sample_14619,hg38,1097,1666,3649,24,27,25,B12,C3,C1
24_27_40,sample_14619,hg38,1975,3372,7434,24,27,40,B12,C3,D4
24_27_58,sample_14619,hg38,13683,130934,295200,24,27,58,B12,C3,E10
24_27_61,sample_14619,hg38,851,1105,2399,24,27,61,B12,C3,F1
24_27_82,sample_14619,hg38,778,1056,2348,24,27,82,B12,C3,G10
24_27_95,sample_14619,hg38,2019,3328,7426,24,27,95,B12,C3,H11
24_27_96,sample_14619,hg38,3364,8210,18835,24,27,96,B12,C3,H12
24_28_05,sample_14619,hg38,6337,19897,44137,24,28,5,B12,C4,A5
24_28_07,sample_14619,hg38,1241,1923,4195,24,28,7,B12,C4,A7
24_28_34,sample_14619,hg38,1875,3092,6872,24,28,34,B12,C4,C10
24_28_42,sample_14619,hg38,1572,2421,5327,24,28,42,B12,C4,D6
24_28_53,sample_14619,hg38,6010,18973,42710,24,28,53,B12,C4,E5
24_28_64,sample_14619,hg38,11405,76445,172827,24,28,64,B12,C4,F4
24_28_73,sample_14619,hg38,2262,4124,9138,24,28,73,B12,C4,G1
24_28_74,sample_14619,hg38,1359,2053,4667,24,28,74,B12,C4,G2
24_28_88,sample_14619,hg38,1242,1792,3960,24,28,88,B12,C4,H4
24_29_33,sample_14619,hg38,1092,1606,3465,24,29,33,B12,C5,C9
24_29_47,sample_14619,hg38,1479,2344,5084,24,29,47,B12,C5,D11
24_29_51,sample_14619,hg38,1819,3177,6935,24,29,51,B12,C5,E3
24_29_52,sample_14619,hg38,3850,8939,20328,24,29,52,B12,C5,E4
24_29_60,sample_14619,hg38,771,1032,2223,24,29,60,B12,C5,E12
24_29_65,sample_14619,hg38,3976,8535,19126,24,29,65,B12,C5,F5
24_29_67,sample_14619,hg38,943,1252,2762,24,29,67,B12,C5,F7
24_29_88,sample_14619,hg38,2639,5184,11834,24,29,88,B12,C5,H4
24_29_89,sample_14619,hg38,1488,2227,4975,24,29,89,B12,C5,H5
24_30_02,sample_14619,hg38,3752,8108,17903,24,30,2,B12,C6,A2
24_30_25,sample_14619,hg38,1570,2269,5058,24,30,25,B12,C6,C1
24_30_26,sample_14619,hg38,6155,18429,40812,24,30,26,B12,C6,C2
24_30_35,sample_14619,hg38,1913,3049,6708,24,30,35,B12,C6,C11
24_30_71,sample_14619,hg38,913,1231,2696,24,30,71,B12,C6,F11
24_30_82,sample_14619,hg38,877,1112,2484,24,30,82,B12,C6,G10
24_30_84,sample_14619,hg38,2014,3165,6886,24,30,84,B12,C6,G12
24_31_20,sample_14619,hg38,1255,1995,4460,24,31,20,B12,C7,B8
24_31_22,sample_14619,hg38,1005,1442,3089,24,31,22,B12,C7,B10
24_31_24,sample_14619,hg38,4501,11077,24138,24,31,24,B12,C7,B12
24_31_32,sample_14619,hg38,2742,5510,12170,24,31,32,B12,C7,C8
24_31_55,sample_14619,hg38,2683,5554,12247,24,31,55,B12,C7,E7
24_31_61,sample_14619,hg38,7225,26035,58841,24,31,61,B12,C7,F1
24_31_64,sample_14619,hg38,6431,21164,47219,24,31,64,B12,C7,F4
24_31_78,sample_14619,hg38,4027,9142,20529,24,31,78,B12,C7,G6
24_31_79,sample_14619,hg38,11077,69613,158271,24,31,79,B12,C7,G7
24_31_87,sample_14619,hg38,3400,7413,16453,24,31,87,B12,C7,H3
24_32_05,sample_14619,hg38,2127,3741,8478,24,32,5,B12,C8,A5
24_32_09,sample_14619,hg38,1932,3489,8067,24,32,9,B12,C8,A9
24_32_10,sample_14619,hg38,901,1177,2571,24,32,10,B12,C8,A10
24_32_13,sample_14619,hg38,3150,6563,14618,24,32,13,B12,C8,B1
24_32_24,sample_14619,hg38,8624,38318,86423,24,32,24,B12,C8,B12
24_32_44,sample_14619,hg38,7457,26812,60380,24,32,44,B12,C8,D8
24_32_65,sample_14619,hg38,938,1266,2950,24,32,65,B12,C8,F5
24_32_73,sample_14619,hg38,1314,1818,4035,24,32,73,B12,C8,G1
24_32_78,sample_14619,hg38,1389,2170,4869,24,32,78,B12,C8,G6
24_32_80,sample_14619,hg38,2252,3750,8367,24,32,80,B12,C8,G8
24_32_95,sample_14619,hg38,8797,40188,92451,24,32,95,B12,C8,H11
24_33_23,sample_14619,hg38,1898,3164,6925,24,33,23,B12,C9,B11
24_33_34,sample_14619,hg38,3678,7984,18061,24,33,34,B12,C9,C10
24_33_61,sample_14619,hg38,1068,1482,3231,24,33,61,B12,C9,F1
24_33_84,sample_14619,hg38,1361,2089,4583,24,33,84,B12,C9,G12
24_33_89,sample_14619,hg38,1252,1824,4179,24,33,89,B12,C9,H5
24_34_03,sample_14619,hg38,839,1093,2355,24,34,3,B12,C10,A3
24_34_13,sample_14619,hg38,915,1278,2673,24,34,13,B12,C10,B1
24_34_18,sample_14619,hg38,4079,9042,20251,24,34,18,B12,C10,B6
24_34_20,sample_14619,hg38,883,1208,2607,24,34,20,B12,C10,B8
24_34_28,sample_14619,hg38,2783,5010,10806,24,34,28,B12,C10,C4
24_34_32,sample_14619,hg38,5113,13580,30721,24,34,32,B12,C10,C8
24_34_43,sample_14619,hg38,804,1087,2427,24,34,43,B12,C10,D7
24_34_56,sample_14619,hg38,4799,11922,26890,24,34,56,B12,C10,E8
24_34_58,sample_14619,hg38,1314,2074,4624,24,34,58,B12,C10,E10
24_34_71,sample_14619,hg38,6192,19113,42451,24,34,71,B12,C10,F11
24_34_84,sample_14619,hg38,5049,13247,30177,24,34,84,B12,C10,G12
24_35_23,sample_14619,hg38,849,1100,2461,24,35,23,B12,C11,B11
24_35_29,sample_14619,hg38,3217,6311,14243,24,35,29,B12,C11,C5
24_35_30,sample_14619,hg38,10238,58891,132144,24,35,30,B12,C11,C6
24_35_32,sample_14619,hg38,3451,7879,18050,24,35,32,B12,C11,C8
24_35_39,sample_14619,hg38,3336,6837,15133,24,35,39,B12,C11,D3
24_35_43,sample_14619,hg38,4267,10801,24146,24,35,43,B12,C11,D7
24_35_58,sample_14619,hg38,1017,1476,3141,24,35,58,B12,C11,E10
24_35_67,sample_14619,hg38,840,1224,2554,24,35,67,B12,C11,F7
24_35_82,sample_14619,hg38,1236,1838,4166,24,35,82,B12,C11,G10
24_36_07,sample_14619,hg38,2066,3600,7791,24,36,7,B12,C12,A7
24_36_24,sample_14619,hg38,2862,5804,12849,24,36,24,B12,C12,B12
24_36_38,sample_14619,hg38,2161,3550,8132,24,36,38,B12,C12,D2
24_36_46,sample_14619,hg38,867,1164,2537,24,36,46,B12,C12,D10
24_36_65,sample_14619,hg38,846,1126,2532,24,36,65,B12,C12,F5
24_36_77,sample_14619,hg38,3504,7515,16811,24,36,77,B12,C12,G5
24_36_81,sample_14619,hg38,1271,1861,4038,24,36,81,B12,C12,G9
24_36_83,sample_14619,hg38,869,1193,2684,24,36,83,B12,C12,G11
24_36_85,sample_14619,hg38,2507,4582,10282,24,36,85,B12,C12,H1
24_37_13,sample_14619,hg38,6286,20464,46927,24,37,13,B12,D1,B1
24_37_17,sample_14619,hg38,977,1267,2809,24,37,17,B12,D1,B5
24_37_27,sample_14619,hg38,1517,2250,4963,24,37,27,B12,D1,C3
24_37_41,sample_14619,hg38,3992,9328,21146,24,37,41,B12,D1,D5
24_37_45,sample_14619,hg38,5123,13448,31344,24,37,45,B12,D1,D9
24_37_46,sample_14619,hg38,2530,5266,12769,24,37,46,B12,D1,D10
24_37_51,sample_14619,hg38,5884,16416,38531,24,37,51,B12,D1,E3
24_37_59,sample_14619,hg38,6644,22172,50804,24,37,59,B12,D1,E11
24_37_68,sample_14619,hg38,2782,5092,11593,24,37,68,B12,D1,F8
24_37_74,sample_14619,hg38,1194,1693,3850,24,37,74,B12,D1,G2
24_37_81,sample_14619,hg38,1209,1788,4041,24,37,81,B12,D1,G9
24_37_85,sample_14619,hg38,2144,3942,8876,24,37,85,B12,D1,H1
24_37_91,sample_14619,hg38,1553,2416,5622,24,37,91,B12,D1,H7
24_38_08,sample_14619,hg38,824,1048,2339,24,38,8,B12,D2,A8
24_38_12,sample_14619,hg38,1057,1502,3404,24,38,12,B12,D2,A12
24_38_30,sample_14619,hg38,4853,12312,28425,24,38,30,B12,D2,C6
24_38_50,sample_14619,hg38,4527,10838,25347,24,38,50,B12,D2,E2
24_38_75,sample_14619,hg38,3888,8379,19491,24,38,75,B12,D2,G3
24_38_84,sample_14619,hg38,11973,86415,203819,24,38,84,B12,D2,G12
24_39_08,sample_14619,hg38,6439,20470,44832,24,39,8,B12,D3,A8
24_39_14,sample_14619,hg38,9642,49275,110894,24,39,14,B12,D3,B2
24_39_15,sample_14619,hg38,3648,7603,17064,24,39,15,B12,D3,B3
24_39_19,sample_14619,hg38,8079,34067,75815,24,39,19,B12,D3,B7
24_39_25,sample_14619,hg38,1267,1863,4127,24,39,25,B12,D3,C1
24_39_26,sample_14619,hg38,1998,3259,6952,24,39,26,B12,D3,C2
24_39_32,sample_14619,hg38,875,1244,2877,24,39,32,B12,D3,C8
24_39_43,sample_14619,hg38,1323,1964,4213,24,39,43,B12,D3,D7
24_39_74,sample_14619,hg38,1313,2037,4397,24,39,74,B12,D3,G2
24_39_81,sample_14619,hg38,3276,7582,17060,24,39,81,B12,D3,G9
24_39_93,sample_14619,hg38,5137,13463,29966,24,39,93,B12,D3,H9
24_40_04,sample_14619,hg38,1265,1873,4210,24,40,4,B12,D4,A4
24_40_21,sample_14619,hg38,987,1389,3188,24,40,21,B12,D4,B9
24_40_30,sample_14619,hg38,6452,21478,49069,24,40,30,B12,D4,C6
24_40_34,sample_14619,hg38,1286,2075,4893,24,40,34,B12,D4,C10
24_40_39,sample_14619,hg38,4038,9485,21509,24,40,39,B12,D4,D3
24_40_42,sample_14619,hg38,5155,13863,31598,24,40,42,B12,D4,D6
24_40_45,sample_14619,hg38,874,1243,2875,24,40,45,B12,D4,D9
24_40_53,sample_14619,hg38,4488,10601,24862,24,40,53,B12,D4,E5
24_40_57,sample_14619,hg38,2070,3606,8351,24,40,57,B12,D4,E9
24_40_74,sample_14619,hg38,2101,3717,8627,24,40,74,B12,D4,G2
24_40_80,sample_14619,hg38,1420,2259,5220,24,40,80,B12,D4,G8
24_40_91,sample_14619,hg38,6550,20617,48056,24,40,91,B12,D4,H7
24_41_06,sample_14619,hg38,4639,11925,27723,24,41,6,B12,D5,A6
24_41_31,sample_14619,hg38,1369,2130,4670,24,41,31,B12,D5,C7
24_41_47,sample_14619,hg38,863,1159,2479,24,41,47,B12,D5,D11
24_41_48,sample_14619,hg38,9095,42992,97802,24,41,48,B12,D5,D12
24_41_53,sample_14619,hg38,4523,10653,24494,24,41,53,B12,D5,E5
24_41_63,sample_14619,hg38,9060,44103,100410,24,41,63,B12,D5,F3
24_41_66,sample_14619,hg38,6149,18586,42411,24,41,66,B12,D5,F6
24_41_67,sample_14619,hg38,2642,5071,11343,24,41,67,B12,D5,F7
24_41_78,sample_14619,hg38,1471,2406,5470,24,41,78,B12,D5,G6
24_41_89,sample_14619,hg38,1945,3239,7308,24,41,89,B12,D5,H5
24_42_16,sample_14619,hg38,1099,1610,3629,24,42,16,B12,D6,B4
24_42_17,sample_14619,hg38,7413,32460,76441,24,42,17,B12,D6,B5
24_42_18,sample_14619,hg38,7459,27701,64218,24,42,18,B12,D6,B6
24_42_31,sample_14619,hg38,3556,7591,16706,24,42,31,B12,D6,C7
24_42_32,sample_14619,hg38,1606,2389,5422,24,42,32,B12,D6,C8
24_42_52,sample_14619,hg38,765,1078,2589,24,42,52,B12,D6,E4
24_42_71,sample_14619,hg38,1579,2457,5697,24,42,71,B12,D6,F11
24_42_74,sample_14619,hg38,2551,4891,11586,24,42,74,B12,D6,G2
24_42_75,sample_14619,hg38,854,1194,2854,24,42,75,B12,D6,G3
24_42_84,sample_14619,hg38,1358,2040,4669,24,42,84,B12,D6,G12
24_42_95,sample_14619,hg38,3433,7748,18091,24,42,95,B12,D6,H11
24_43_05,sample_14619,hg38,1362,2250,4904,24,43,5,B12,D7,A5
24_43_11,sample_14619,hg38,3809,8753,19336,24,43,11,B12,D7,A11
24_43_17,sample_14619,hg38,1172,1643,3643,24,43,17,B12,D7,B5
24_43_32,sample_14619,hg38,1281,1957,4252,24,43,32,B12,D7,C8
24_43_51,sample_14619,hg38,3539,7500,16725,24,43,51,B12,D7,E3
24_43_69,sample_14619,hg38,5583,15839,35291,24,43,69,B12,D7,F9
24_43_73,sample_14619,hg38,1649,2576,5651,24,43,73,B12,D7,G1
24_43_76,sample_14619,hg38,944,1268,2772,24,43,76,B12,D7,G4
24_43_78,sample_14619,hg38,3079,5998,13467,24,43,78,B12,D7,G6
24_43_95,sample_14619,hg38,3905,9136,21092,24,43,95,B12,D7,H11
24_44_08,sample_14619,hg38,884,1187,2688,24,44,8,B12,D8,A8
24_44_20,sample_14619,hg38,1347,2111,4629,24,44,20,B12,D8,B8
24_44_28,sample_14619,hg38,1412,2119,4614,24,44,28,B12,D8,C4
24_44_36,sample_14619,hg38,2263,3891,8626,24,44,36,B12,D8,C12
24_44_45,sample_14619,hg38,5495,15383,34860,24,44,45,B12,D8,D9
24_44_81,sample_14619,hg38,869,1196,2632,24,44,81,B12,D8,G9
24_45_01,sample_14619,hg38,1106,1585,3528,24,45,1,B12,D9,A1
24_45_08,sample_14619,hg38,2930,5885,13297,24,45,8,B12,D9,A8
24_45_17,sample_14619,hg38,2619,4657,10273,24,45,17,B12,D9,B5
24_45_19,sample_14619,hg38,1023,1484,3327,24,45,19,B12,D9,B7
24_45_27,sample_14619,hg38,857,1188,2602,24,45,27,B12,D9,C3
24_45_28,sample_14619,hg38,8271,33658,77025,24,45,28,B12,D9,C4
24_45_35,sample_14619,hg38,1573,2455,5455,24,45,35,B12,D9,C11
24_45_43,sample_14619,hg38,4049,9205,21080,24,45,43,B12,D9,D7
24_45_49,sample_14619,hg38,4806,10997,25101,24,45,49,B12,D9,E1
24_45_60,sample_14619,hg38,968,1342,2921,24,45,60,B12,D9,E12
24_45_73,sample_14619,hg38,1103,1634,3884,24,45,73,B12,D9,G1
24_45_79,sample_14619,hg38,2253,3872,8776,24,45,79,B12,D9,G7
24_45_89,sample_14619,hg38,2721,5124,11420,24,45,89,B12,D9,H5
24_46_21,sample_14619,hg38,3586,7528,17223,24,46,21,B12,D10,B9
24_46_32,sample_14619,hg38,1985,3377,7609,24,46,32,B12,D10,C8
24_46_40,sample_14619,hg38,2260,4030,8961,24,46,40,B12,D10,D4
24_46_42,sample_14619,hg38,2135,3452,7467,24,46,42,B12,D10,D6
24_46_46,sample_14619,hg38,4222,9809,22044,24,46,46,B12,D10,D10
24_46_52,sample_14619,hg38,4596,11134,24960,24,46,52,B12,D10,E4
24_46_56,sample_14619,hg38,792,1030,2294,24,46,56,B12,D10,E8
24_46_65,sample_14619,hg38,832,1095,2476,24,46,65,B12,D10,F5
24_46_66,sample_14619,hg38,1167,1664,3708,24,46,66,B12,D10,F6
24_46_72,sample_14619,hg38,929,1331,3168,24,46,72,B12,D10,F12
24_46_78,sample_14619,hg38,3354,6795,15325,24,46,78,B12,D10,G6
24_46_85,sample_14619,hg38,1323,1997,4397,24,46,85,B12,D10,H1
24_46_91,sample_14619,hg38,1536,2440,5371,24,46,91,B12,D10,H7
24_47_10,sample_14619,hg38,1798,2790,5959,24,47,10,B12,D11,A10
24_47_29,sample_14619,hg38,1200,1770,3862,24,47,29,B12,D11,C5
24_47_48,sample_14619,hg38,786,1038,2189,24,47,48,B12,D11,D12
24_47_63,sample_14619,hg38,7178,23465,52143,24,47,63,B12,D11,F3
24_47_64,sample_14619,hg38,890,1215,2617,24,47,64,B12,D11,F4
24_47_87,sample_14619,hg38,6928,22485,49832,24,47,87,B12,D11,H3
24_48_17,sample_14619,hg38,1057,1528,3218,24,48,17,B12,D12,B5
24_48_42,sample_14619,hg38,1323,2053,4742,24,48,42,B12,D12,D6
24_48_78,sample_14619,hg38,1367,2136,4963,24,48,78,B12,D12,G6
24_48_85,sample_14619,hg38,1034,1513,3419,24,48,85,B12,D12,H1
24_49_09,sample_14619,hg38,1558,2542,5602,24,49,9,B12,E1,A9
24_49_15,sample_14619,hg38,3330,6701,15131,24,49,15,B12,E1,B3
24_49_25,sample_14619,hg38,1616,2441,5229,24,49,25,B12,E1,C1
24_49_53,sample_14619,hg38,2814,5563,12678,24,49,53,B12,E1,E5
24_49_54,sample_14619,hg38,2963,5703,12469,24,49,54,B12,E1,E6
24_49_58,sample_14619,hg38,3290,7151,15788,24,49,58,B12,E1,E10
24_49_77,sample_14619,hg38,960,1325,2961,24,49,77,B12,E1,G5
24_49_85,sample_14619,hg38,4860,12549,28389,24,49,85,B12,E1,H1
24_49_90,sample_14619,hg38,2290,4011,9020,24,49,90,B12,E1,H6
24_49_91,sample_14619,hg38,1971,3487,7730,24,49,91,B12,E1,H7
24_50_18,sample_14619,hg38,841,1217,2742,24,50,18,B12,E2,B6
24_50_23,sample_14619,hg38,4950,12949,29712,24,50,23,B12,E2,B11
24_50_26,sample_14619,hg38,10618,61168,140185,24,50,26,B12,E2,C2
