bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
95_57_13,18351_Hipp,hg38,438,515,1311,95,57,13,H11,E9,B1
95_57_15,18351_Hipp,hg38,1735,2969,7625,95,57,15,H11,E9,B3
95_57_16,18351_Hipp,hg38,2540,5260,14257,95,57,16,H11,E9,B4
95_57_26,18351_Hipp,hg38,1349,2102,5470,95,57,26,H11,E9,C2
95_57_35,18351_Hipp,hg38,5030,14196,37704,95,57,35,H11,E9,C11
95_57_56,18351_Hipp,hg38,7118,24528,65855,95,57,56,H11,E9,E8
95_57_64,18351_Hipp,hg38,635,910,2367,95,57,64,H11,E9,F4
95_57_79,18351_Hipp,hg38,3253,7266,19709,95,57,79,H11,E9,G7
95_58_23,18351_Hipp,hg38,3008,5857,15113,95,58,23,H11,E10,B11
95_58_27,18351_Hipp,hg38,2374,4316,10980,95,58,27,H11,E10,C3
95_58_90,18351_Hipp,hg38,3732,8481,22138,95,58,90,H11,E10,H6
95_59_08,18351_Hipp,hg38,1175,1864,4706,95,59,8,H11,E11,A8
95_59_34,18351_Hipp,hg38,1153,1740,4335,95,59,34,H11,E11,C10
95_59_55,18351_Hipp,hg38,1901,3718,9628,95,59,55,H11,E11,E7
95_59_69,18351_Hipp,hg38,5436,15591,41227,95,59,69,H11,E11,F9
95_59_79,18351_Hipp,hg38,3601,8991,23692,95,59,79,H11,E11,G7
95_59_87,18351_Hipp,hg38,4552,13043,34476,95,59,87,H11,E11,H3
95_60_31,18351_Hipp,hg38,914,1315,3300,95,60,31,H11,E12,C7
95_60_95,18351_Hipp,hg38,984,1432,4017,95,60,95,H11,E12,H11
95_61_85,18351_Hipp,hg38,2094,3843,10186,95,61,85,H11,F1,H1
95_62_01,18351_Hipp,hg38,659,835,2291,95,62,1,H11,F2,A1
95_62_06,18351_Hipp,hg38,924,1338,3481,95,62,6,H11,F2,A6
95_62_09,18351_Hipp,hg38,1094,1543,4061,95,62,9,H11,F2,A9
95_62_18,18351_Hipp,hg38,1852,2756,7319,95,62,18,H11,F2,B6
95_62_31,18351_Hipp,hg38,575,730,1863,95,62,31,H11,F2,C7
95_62_44,18351_Hipp,hg38,417,544,1416,95,62,44,H11,F2,D8
95_62_80,18351_Hipp,hg38,888,1256,3253,95,62,80,H11,F2,G8
95_62_85,18351_Hipp,hg38,2602,5095,13592,95,62,85,H11,F2,H1
95_63_32,18351_Hipp,hg38,3224,7962,20986,95,63,32,H11,F3,C8
95_63_46,18351_Hipp,hg38,1060,1565,3948,95,63,46,H11,F3,D10
95_63_53,18351_Hipp,hg38,715,957,2487,95,63,53,H11,F3,E5
95_64_03,18351_Hipp,hg38,9620,45372,122032,95,64,3,H11,F4,A3
95_64_16,18351_Hipp,hg38,523,620,1663,95,64,16,H11,F4,B4
95_64_36,18351_Hipp,hg38,1482,2503,6663,95,64,36,H11,F4,C12
95_64_50,18351_Hipp,hg38,3582,7744,21502,95,64,50,H11,F4,E2
95_64_67,18351_Hipp,hg38,1214,1886,4828,95,64,67,H11,F4,F7
95_65_15,18351_Hipp,hg38,1677,2928,8218,95,65,15,H11,F5,B3
95_65_58,18351_Hipp,hg38,2054,3707,10211,95,65,58,H11,F5,E10
95_65_75,18351_Hipp,hg38,840,1135,3130,95,65,75,H11,F5,G3
95_65_80,18351_Hipp,hg38,1212,2082,5687,95,65,80,H11,F5,G8
95_65_83,18351_Hipp,hg38,1851,3126,8771,95,65,83,H11,F5,G11
95_65_94,18351_Hipp,hg38,1652,2727,7414,95,65,94,H11,F5,H10
95_66_11,18351_Hipp,hg38,1999,3865,10956,95,66,11,H11,F6,A11
95_66_53,18351_Hipp,hg38,2162,3943,11052,95,66,53,H11,F6,E5
95_66_63,18351_Hipp,hg38,500,634,1771,95,66,63,H11,F6,F3
95_66_73,18351_Hipp,hg38,599,759,1979,95,66,73,H11,F6,G1
95_67_42,18351_Hipp,hg38,1173,1864,4838,95,67,42,H11,F7,D6
95_67_49,18351_Hipp,hg38,3596,7407,19658,95,67,49,H11,F7,E1
95_67_53,18351_Hipp,hg38,1069,1573,4141,95,67,53,H11,F7,E5
95_67_54,18351_Hipp,hg38,5391,17639,47518,95,67,54,H11,F7,E6
95_67_60,18351_Hipp,hg38,3065,6686,18015,95,67,60,H11,F7,E12
95_67_70,18351_Hipp,hg38,2842,5691,15103,95,67,70,H11,F7,F10
95_67_74,18351_Hipp,hg38,979,1480,3876,95,67,74,H11,F7,G2
95_67_81,18351_Hipp,hg38,4001,9240,24809,95,67,81,H11,F7,G9
95_68_08,18351_Hipp,hg38,2415,4039,10371,95,68,8,H11,F8,A8
95_68_12,18351_Hipp,hg38,663,919,2453,95,68,12,H11,F8,A12
95_68_34,18351_Hipp,hg38,1836,2832,7268,95,68,34,H11,F8,C10
95_68_83,18351_Hipp,hg38,4545,11561,31236,95,68,83,H11,F8,G11
95_68_84,18351_Hipp,hg38,2360,4294,11644,95,68,84,H11,F8,G12
95_69_14,18351_Hipp,hg38,3473,7431,19326,95,69,14,H11,F9,B2
95_69_36,18351_Hipp,hg38,2654,5002,12833,95,69,36,H11,F9,C12
95_69_55,18351_Hipp,hg38,1440,2083,5209,95,69,55,H11,F9,E7
95_69_60,18351_Hipp,hg38,535,653,1615,95,69,60,H11,F9,E12
95_69_67,18351_Hipp,hg38,2008,3817,9556,95,69,67,H11,F9,F7
95_70_08,18351_Hipp,hg38,817,1146,2884,95,70,8,H11,F10,A8
95_70_21,18351_Hipp,hg38,507,667,1687,95,70,21,H11,F10,B9
95_70_58,18351_Hipp,hg38,1399,2279,6107,95,70,58,H11,F10,E10
95_70_76,18351_Hipp,hg38,712,939,2416,95,70,76,H11,F10,G4
95_70_78,18351_Hipp,hg38,2826,6087,16016,95,70,78,H11,F10,G6
95_70_89,18351_Hipp,hg38,655,830,2110,95,70,89,H11,F10,H5
95_71_07,18351_Hipp,hg38,893,1172,3081,95,71,7,H11,F11,A7
95_71_15,18351_Hipp,hg38,1031,1532,3944,95,71,15,H11,F11,B3
95_71_31,18351_Hipp,hg38,3163,6513,16831,95,71,31,H11,F11,C7
95_71_62,18351_Hipp,hg38,988,1421,3553,95,71,62,H11,F11,F2
95_71_63,18351_Hipp,hg38,1521,2257,5911,95,71,63,H11,F11,F3
95_71_66,18351_Hipp,hg38,1176,1644,4280,95,71,66,H11,F11,F6
95_71_80,18351_Hipp,hg38,3204,8331,22248,95,71,80,H11,F11,G8
95_71_85,18351_Hipp,hg38,4204,10455,28075,95,71,85,H11,F11,H1
95_71_90,18351_Hipp,hg38,976,1363,3506,95,71,90,H11,F11,H6
95_72_08,18351_Hipp,hg38,608,734,1838,95,72,8,H11,F12,A8
95_72_09,18351_Hipp,hg38,966,1335,3459,95,72,9,H11,F12,A9
95_72_20,18351_Hipp,hg38,1801,2970,7681,95,72,20,H11,F12,B8
95_72_25,18351_Hipp,hg38,931,1315,3270,95,72,25,H11,F12,C1
95_72_49,18351_Hipp,hg38,641,835,2097,95,72,49,H11,F12,E1
95_72_54,18351_Hipp,hg38,573,734,1968,95,72,54,H11,F12,E6
95_73_08,18351_Hipp,hg38,2031,3434,8839,95,73,8,H11,G1,A8
95_73_11,18351_Hipp,hg38,1025,1560,4026,95,73,11,H11,G1,A11
95_73_25,18351_Hipp,hg38,426,521,1261,95,73,25,H11,G1,C1
95_73_29,18351_Hipp,hg38,1655,2970,7557,95,73,29,H11,G1,C5
95_73_31,18351_Hipp,hg38,9833,49495,129761,95,73,31,H11,G1,C7
95_73_46,18351_Hipp,hg38,901,1311,3308,95,73,46,H11,G1,D10
95_73_52,18351_Hipp,hg38,1588,2708,7217,95,73,52,H11,G1,E4
95_73_72,18351_Hipp,hg38,979,1400,3769,95,73,72,H11,G1,F12
95_74_08,18351_Hipp,hg38,697,952,2451,95,74,8,H11,G2,A8
95_74_13,18351_Hipp,hg38,1365,2068,5167,95,74,13,H11,G2,B1
95_74_32,18351_Hipp,hg38,1435,2414,6251,95,74,32,H11,G2,C8
95_74_52,18351_Hipp,hg38,5670,15899,41353,95,74,52,H11,G2,E4
95_74_88,18351_Hipp,hg38,417,495,1254,95,74,88,H11,G2,H4
95_74_90,18351_Hipp,hg38,1011,1429,3707,95,74,90,H11,G2,H6
95_74_92,18351_Hipp,hg38,4394,10399,27365,95,74,92,H11,G2,H8
95_74_96,18351_Hipp,hg38,2305,4701,12103,95,74,96,H11,G2,H12
95_75_16,18351_Hipp,hg38,1036,1439,3671,95,75,16,H11,G3,B4
95_75_36,18351_Hipp,hg38,2043,3857,10109,95,75,36,H11,G3,C12
95_75_44,18351_Hipp,hg38,1503,2358,6140,95,75,44,H11,G3,D8
95_75_47,18351_Hipp,hg38,6193,18590,48420,95,75,47,H11,G3,D11
95_75_52,18351_Hipp,hg38,1483,2313,5868,95,75,52,H11,G3,E4
95_75_71,18351_Hipp,hg38,1792,2983,7630,95,75,71,H11,G3,F11
95_76_11,18351_Hipp,hg38,5713,14737,38265,95,76,11,H11,G4,A11
95_76_14,18351_Hipp,hg38,494,606,1568,95,76,14,H11,G4,B2
95_76_35,18351_Hipp,hg38,3736,8537,22341,95,76,35,H11,G4,C11
95_76_42,18351_Hipp,hg38,3703,9735,25724,95,76,42,H11,G4,D6
95_76_47,18351_Hipp,hg38,410,472,1145,95,76,47,H11,G4,D11
95_76_56,18351_Hipp,hg38,2125,4043,10833,95,76,56,H11,G4,E8
95_76_75,18351_Hipp,hg38,1176,1714,4368,95,76,75,H11,G4,G3
95_77_51,18351_Hipp,hg38,1668,2543,6467,95,77,51,H11,G5,E3
95_78_03,18351_Hipp,hg38,786,1088,2831,95,78,3,H11,G6,A3
95_78_04,18351_Hipp,hg38,2690,5748,15645,95,78,4,H11,G6,A4
95_78_14,18351_Hipp,hg38,3584,8315,22372,95,78,14,H11,G6,B2
95_78_28,18351_Hipp,hg38,5627,15070,40173,95,78,28,H11,G6,C4
95_78_35,18351_Hipp,hg38,749,1048,2793,95,78,35,H11,G6,C11
95_78_41,18351_Hipp,hg38,1933,3103,8083,95,78,41,H11,G6,D5
95_78_70,18351_Hipp,hg38,538,708,1911,95,78,70,H11,G6,F10
95_79_13,18351_Hipp,hg38,895,1253,3371,95,79,13,H11,G7,B1
95_79_56,18351_Hipp,hg38,577,741,1986,95,79,56,H11,G7,E8
95_79_62,18351_Hipp,hg38,697,929,2379,95,79,62,H11,G7,F2
95_80_04,18351_Hipp,hg38,671,949,2433,95,80,4,H11,G8,A4
95_80_47,18351_Hipp,hg38,3520,7058,18443,95,80,47,H11,G8,D11
95_81_10,18351_Hipp,hg38,686,981,2444,95,81,10,H11,G9,A10
95_81_57,18351_Hipp,hg38,2113,4273,11158,95,81,57,H11,G9,E9
95_81_64,18351_Hipp,hg38,7007,25301,66393,95,81,64,H11,G9,F4
95_81_67,18351_Hipp,hg38,1121,1742,4245,95,81,67,H11,G9,F7
95_81_80,18351_Hipp,hg38,555,686,1820,95,81,80,H11,G9,G8
95_82_07,18351_Hipp,hg38,6245,18093,45924,95,82,7,H11,G10,A7
95_82_08,18351_Hipp,hg38,1768,2970,7449,95,82,8,H11,G10,A8
95_82_21,18351_Hipp,hg38,770,1027,2608,95,82,21,H11,G10,B9
95_82_26,18351_Hipp,hg38,1080,1539,3686,95,82,26,H11,G10,C2
95_82_33,18351_Hipp,hg38,1625,2907,7397,95,82,33,H11,G10,C9
95_82_71,18351_Hipp,hg38,431,525,1315,95,82,71,H11,G10,F11
95_83_05,18351_Hipp,hg38,626,801,1922,95,83,5,H11,G11,A5
95_83_10,18351_Hipp,hg38,509,608,1458,95,83,10,H11,G11,A10
95_83_12,18351_Hipp,hg38,1637,2535,6429,95,83,12,H11,G11,A12
95_83_23,18351_Hipp,hg38,380,455,1108,95,83,23,H11,G11,B11
95_83_32,18351_Hipp,hg38,1493,2354,6096,95,83,32,H11,G11,C8
95_83_38,18351_Hipp,hg38,1437,2417,6181,95,83,38,H11,G11,D2
95_83_44,18351_Hipp,hg38,387,469,1174,95,83,44,H11,G11,D8
95_83_69,18351_Hipp,hg38,1050,1545,3860,95,83,69,H11,G11,F9
95_83_80,18351_Hipp,hg38,1058,1508,3887,95,83,80,H11,G11,G8
95_83_94,18351_Hipp,hg38,432,518,1275,95,83,94,H11,G11,H10
95_84_08,18351_Hipp,hg38,1485,2483,6049,95,84,8,H11,G12,A8
95_84_30,18351_Hipp,hg38,502,648,1578,95,84,30,H11,G12,C6
95_84_49,18351_Hipp,hg38,1447,2292,5665,95,84,49,H11,G12,E1
95_84_81,18351_Hipp,hg38,585,788,2007,95,84,81,H11,G12,G9
95_85_11,18351_Hipp,hg38,1057,1506,3708,95,85,11,H11,H1,A11
95_86_11,18351_Hipp,hg38,7012,26212,70575,95,86,11,H11,H2,A11
95_86_34,18351_Hipp,hg38,944,1268,3387,95,86,34,H11,H2,C10
95_86_86,18351_Hipp,hg38,517,640,1609,95,86,86,H11,H2,H2
95_87_58,18351_Hipp,hg38,3737,7930,20188,95,87,58,H11,H3,E10
95_87_76,18351_Hipp,hg38,1419,2378,6084,95,87,76,H11,H3,G4
95_88_21,18351_Hipp,hg38,4218,9346,24070,95,88,21,H11,H4,B9
95_88_27,18351_Hipp,hg38,2452,4355,10750,95,88,27,H11,H4,C3
95_88_30,18351_Hipp,hg38,2487,4525,11328,95,88,30,H11,H4,C6
95_88_44,18351_Hipp,hg38,1896,3311,8632,95,88,44,H11,H4,D8
95_88_48,18351_Hipp,hg38,5426,14237,36036,95,88,48,H11,H4,D12
95_88_55,18351_Hipp,hg38,4314,10944,28445,95,88,55,H11,H4,E7
95_88_59,18351_Hipp,hg38,1165,1769,4312,95,88,59,H11,H4,E11
95_89_16,18351_Hipp,hg38,1327,2117,5627,95,89,16,H11,H5,B4
95_89_60,18351_Hipp,hg38,1565,2539,6554,95,89,60,H11,H5,E12
95_89_65,18351_Hipp,hg38,4693,12969,34247,95,89,65,H11,H5,F5
95_89_81,18351_Hipp,hg38,681,867,2204,95,89,81,H11,H5,G9
95_90_32,18351_Hipp,hg38,373,433,1069,95,90,32,H11,H6,C8
95_90_36,18351_Hipp,hg38,21979,192863,495442,95,90,36,H11,H6,C12
95_90_46,18351_Hipp,hg38,1107,1651,4508,95,90,46,H11,H6,D10
95_90_60,18351_Hipp,hg38,440,542,1381,95,90,60,H11,H6,E12
95_90_63,18351_Hipp,hg38,2054,3463,9297,95,90,63,H11,H6,F3
95_90_86,18351_Hipp,hg38,1047,1532,4217,95,90,86,H11,H6,H2
95_91_14,18351_Hipp,hg38,482,614,1665,95,91,14,H11,H7,B2
95_91_26,18351_Hipp,hg38,2942,5745,14929,95,91,26,H11,H7,C2
95_91_56,18351_Hipp,hg38,8774,40114,107746,95,91,56,H11,H7,E8
95_92_14,18351_Hipp,hg38,629,813,2106,95,92,14,H11,H8,B2
95_92_15,18351_Hipp,hg38,1647,2732,7203,95,92,15,H11,H8,B3
95_92_20,18351_Hipp,hg38,3908,9214,24039,95,92,20,H11,H8,B8
95_92_69,18351_Hipp,hg38,631,793,2068,95,92,69,H11,H8,F9
95_92_84,18351_Hipp,hg38,5772,16119,44139,95,92,84,H11,H8,G12
95_92_87,18351_Hipp,hg38,482,580,1470,95,92,87,H11,H8,H3
95_93_28,18351_Hipp,hg38,3640,7599,19569,95,93,28,H11,H9,C4
95_93_43,18351_Hipp,hg38,805,1032,2612,95,93,43,H11,H9,D7
95_93_56,18351_Hipp,hg38,11322,66973,179090,95,93,56,H11,H9,E8
95_93_82,18351_Hipp,hg38,553,724,1835,95,93,82,H11,H9,G10
95_94_12,18351_Hipp,hg38,8852,36358,97086,95,94,12,H11,H10,A12
95_94_40,18351_Hipp,hg38,1046,1551,4171,95,94,40,H11,H10,D4
95_94_59,18351_Hipp,hg38,6113,19727,51081,95,94,59,H11,H10,E11
95_94_67,18351_Hipp,hg38,861,1171,2917,95,94,67,H11,H10,F7
93_01_05,18351_WGE,hg38,853,1174,2907,93,1,5,H9,A1,A5
93_01_23,18351_WGE,hg38,397,537,1411,93,1,23,H9,A1,B11
93_01_26,18351_WGE,hg38,618,798,1952,93,1,26,H9,A1,C2
93_01_30,18351_WGE,hg38,445,531,1285,93,1,30,H9,A1,C6
93_01_90,18351_WGE,hg38,3755,8527,22273,93,1,90,H9,A1,H6
93_02_52,18351_WGE,hg38,607,783,1968,93,2,52,H9,A2,E4
93_02_77,18351_WGE,hg38,653,900,2349,93,2,77,H9,A2,G5
93_03_05,18351_WGE,hg38,666,871,2108,93,3,5,H9,A3,A5
93_03_14,18351_WGE,hg38,533,669,1709,93,3,14,H9,A3,B2
93_03_20,18351_WGE,hg38,633,843,1976,93,3,20,H9,A3,B8
93_03_48,18351_WGE,hg38,771,1000,2399,93,3,48,H9,A3,D12
93_03_50,18351_WGE,hg38,358,453,1204,93,3,50,H9,A3,E2
93_04_03,18351_WGE,hg38,418,546,1424,93,4,3,H9,A4,A3
93_04_14,18351_WGE,hg38,755,1021,2665,93,4,14,H9,A4,B2
93_04_16,18351_WGE,hg38,2114,3721,9385,93,4,16,H9,A4,B4
93_04_29,18351_WGE,hg38,1171,1724,4256,93,4,29,H9,A4,C5
93_04_48,18351_WGE,hg38,3140,6608,16836,93,4,48,H9,A4,D12
93_05_23,18351_WGE,hg38,1399,2340,5853,93,5,23,H9,A5,B11
93_05_29,18351_WGE,hg38,655,943,2349,93,5,29,H9,A5,C5
93_05_44,18351_WGE,hg38,2397,4504,11245,93,5,44,H9,A5,D8
93_05_89,18351_WGE,hg38,716,874,2092,93,5,89,H9,A5,H5
93_05_93,18351_WGE,hg38,389,482,1204,93,5,93,H9,A5,H9
93_06_36,18351_WGE,hg38,550,694,1758,93,6,36,H9,A6,C12
93_06_41,18351_WGE,hg38,794,1061,2697,93,6,41,H9,A6,D5
93_06_45,18351_WGE,hg38,2045,3944,10121,93,6,45,H9,A6,D9
93_06_61,18351_WGE,hg38,723,980,2508,93,6,61,H9,A6,F1
93_06_80,18351_WGE,hg38,944,1380,3464,93,6,80,H9,A6,G8
93_06_96,18351_WGE,hg38,2601,4568,11872,93,6,96,H9,A6,H12
93_07_15,18351_WGE,hg38,2512,4248,10877,93,7,15,H9,A7,B3
93_07_41,18351_WGE,hg38,671,963,2423,93,7,41,H9,A7,D5
93_07_53,18351_WGE,hg38,436,552,1437,93,7,53,H9,A7,E5
93_07_59,18351_WGE,hg38,1226,1915,4749,93,7,59,H9,A7,E11
93_08_04,18351_WGE,hg38,1070,1666,4115,93,8,4,H9,A8,A4
93_08_29,18351_WGE,hg38,802,1273,3144,93,8,29,H9,A8,C5
93_08_36,18351_WGE,hg38,1079,1487,3630,93,8,36,H9,A8,C12
93_08_58,18351_WGE,hg38,591,817,2129,93,8,58,H9,A8,E10
93_08_90,18351_WGE,hg38,549,733,1858,93,8,90,H9,A8,H6
93_08_91,18351_WGE,hg38,661,807,1979,93,8,91,H9,A8,H7
93_09_05,18351_WGE,hg38,478,610,1594,93,9,5,H9,A9,A5
93_09_62,18351_WGE,hg38,393,471,1166,93,9,62,H9,A9,F2
93_09_81,18351_WGE,hg38,1703,2827,7282,93,9,81,H9,A9,G9
93_09_92,18351_WGE,hg38,2079,3848,10041,93,9,92,H9,A9,H8
93_10_29,18351_WGE,hg38,1019,1361,3351,93,10,29,H9,A10,C5
93_10_36,18351_WGE,hg38,557,696,1666,93,10,36,H9,A10,C12
93_10_48,18351_WGE,hg38,758,954,2417,93,10,48,H9,A10,D12
93_10_56,18351_WGE,hg38,669,965,2644,93,10,56,H9,A10,E8
93_11_03,18351_WGE,hg38,557,756,1815,93,11,3,H9,A11,A3
93_11_15,18351_WGE,hg38,1112,1545,3746,93,11,15,H9,A11,B3
93_11_67,18351_WGE,hg38,1157,1707,4193,93,11,67,H9,A11,F7
93_11_79,18351_WGE,hg38,2177,3731,9461,93,11,79,H9,A11,G7
93_11_92,18351_WGE,hg38,450,530,1322,93,11,92,H9,A11,H8
93_11_96,18351_WGE,hg38,671,859,2304,93,11,96,H9,A11,H12
93_12_05,18351_WGE,hg38,561,728,1826,93,12,5,H9,A12,A5
93_12_31,18351_WGE,hg38,385,443,1097,93,12,31,H9,A12,C7
93_12_37,18351_WGE,hg38,452,755,1865,93,12,37,H9,A12,D1
93_12_69,18351_WGE,hg38,6818,24140,61851,93,12,69,H9,A12,F9
93_12_77,18351_WGE,hg38,818,1235,3160,93,12,77,H9,A12,G5
93_12_80,18351_WGE,hg38,866,1223,3145,93,12,80,H9,A12,G8
93_13_09,18351_WGE,hg38,1036,1683,4282,93,13,9,H9,B1,A9
93_13_17,18351_WGE,hg38,916,1389,3537,93,13,17,H9,B1,B5
93_13_19,18351_WGE,hg38,431,541,1333,93,13,19,H9,B1,B7
93_13_22,18351_WGE,hg38,2334,4525,11416,93,13,22,H9,B1,B10
93_13_28,18351_WGE,hg38,552,694,1710,93,13,28,H9,B1,C4
93_13_67,18351_WGE,hg38,2660,5467,13789,93,13,67,H9,B1,F7
93_13_83,18351_WGE,hg38,435,592,1516,93,13,83,H9,B1,G11
93_14_10,18351_WGE,hg38,753,932,2291,93,14,10,H9,B2,A10
93_14_20,18351_WGE,hg38,731,1072,2698,93,14,20,H9,B2,B8
93_14_28,18351_WGE,hg38,366,445,1110,93,14,28,H9,B2,C4
93_14_36,18351_WGE,hg38,459,604,1572,93,14,36,H9,B2,C12
93_14_44,18351_WGE,hg38,645,944,2332,93,14,44,H9,B2,D8
93_14_56,18351_WGE,hg38,2748,5084,13280,93,14,56,H9,B2,E8
93_14_61,18351_WGE,hg38,942,1443,3659,93,14,61,H9,B2,F1
93_14_94,18351_WGE,hg38,3409,6592,17521,93,14,94,H9,B2,H10
93_15_17,18351_WGE,hg38,1835,3173,7998,93,15,17,H9,B3,B5
93_15_24,18351_WGE,hg38,1334,1945,4979,93,15,24,H9,B3,B12
93_15_26,18351_WGE,hg38,1487,2161,5496,93,15,26,H9,B3,C2
93_15_36,18351_WGE,hg38,760,1034,2624,93,15,36,H9,B3,C12
93_15_41,18351_WGE,hg38,1086,1718,4456,93,15,41,H9,B3,D5
93_15_52,18351_WGE,hg38,954,1393,3612,93,15,52,H9,B3,E4
93_16_12,18351_WGE,hg38,592,813,2101,93,16,12,H9,B4,A12
93_16_24,18351_WGE,hg38,1452,2584,6786,93,16,24,H9,B4,B12
93_16_29,18351_WGE,hg38,480,619,1572,93,16,29,H9,B4,C5
93_16_67,18351_WGE,hg38,1429,2107,5306,93,16,67,H9,B4,F7
93_16_74,18351_WGE,hg38,1000,1473,3802,93,16,74,H9,B4,G2
93_16_79,18351_WGE,hg38,682,844,2220,93,16,79,H9,B4,G7
93_16_89,18351_WGE,hg38,683,999,2608,93,16,89,H9,B4,H5
93_17_10,18351_WGE,hg38,538,674,1708,93,17,10,H9,B5,A10
93_17_31,18351_WGE,hg38,576,844,2106,93,17,31,H9,B5,C7
93_17_39,18351_WGE,hg38,733,946,2429,93,17,39,H9,B5,D3
93_17_51,18351_WGE,hg38,3985,8474,22317,93,17,51,H9,B5,E3
93_17_76,18351_WGE,hg38,1663,2509,6388,93,17,76,H9,B5,G4
93_17_90,18351_WGE,hg38,603,845,2129,93,17,90,H9,B5,H6
93_18_03,18351_WGE,hg38,411,482,1225,93,18,3,H9,B6,A3
93_18_14,18351_WGE,hg38,528,698,1829,93,18,14,H9,B6,B2
93_18_18,18351_WGE,hg38,2070,4075,10597,93,18,18,H9,B6,B6
93_18_28,18351_WGE,hg38,1648,2717,6892,93,18,28,H9,B6,C4
93_18_53,18351_WGE,hg38,553,736,1832,93,18,53,H9,B6,E5
93_18_62,18351_WGE,hg38,448,584,1397,93,18,62,H9,B6,F2
93_19_14,18351_WGE,hg38,865,1235,3146,93,19,14,H9,B7,B2
93_19_35,18351_WGE,hg38,2242,4224,10643,93,19,35,H9,B7,C11
93_19_42,18351_WGE,hg38,1972,3647,9249,93,19,42,H9,B7,D6
93_19_60,18351_WGE,hg38,541,758,1909,93,19,60,H9,B7,E12
93_19_67,18351_WGE,hg38,935,1316,3157,93,19,67,H9,B7,F7
93_19_70,18351_WGE,hg38,771,1162,2977,93,19,70,H9,B7,F10
93_20_40,18351_WGE,hg38,1192,1896,4623,93,20,40,H9,B8,D4
93_20_48,18351_WGE,hg38,396,474,1121,93,20,48,H9,B8,D12
93_20_60,18351_WGE,hg38,1719,2779,6860,93,20,60,H9,B8,E12
93_20_87,18351_WGE,hg38,756,997,2497,93,20,87,H9,B8,H3
93_20_96,18351_WGE,hg38,479,635,1531,93,20,96,H9,B8,H12
93_21_08,18351_WGE,hg38,711,1032,2731,93,21,8,H9,B9,A8
93_21_10,18351_WGE,hg38,375,429,1076,93,21,10,H9,B9,A10
93_21_34,18351_WGE,hg38,508,702,1798,93,21,34,H9,B9,C10
93_21_44,18351_WGE,hg38,768,1054,2858,93,21,44,H9,B9,D8
93_21_58,18351_WGE,hg38,2005,3242,8301,93,21,58,H9,B9,E10
93_21_81,18351_WGE,hg38,560,702,1878,93,21,81,H9,B9,G9
93_22_17,18351_WGE,hg38,504,668,1710,93,22,17,H9,B10,B5
93_22_39,18351_WGE,hg38,938,1518,4015,93,22,39,H9,B10,D3
93_22_70,18351_WGE,hg38,540,684,1790,93,22,70,H9,B10,F10
93_23_16,18351_WGE,hg38,528,652,1678,93,23,16,H9,B11,B4
93_23_26,18351_WGE,hg38,1074,1508,3812,93,23,26,H9,B11,C2
93_23_35,18351_WGE,hg38,733,955,2333,93,23,35,H9,B11,C11
93_23_37,18351_WGE,hg38,616,784,1971,93,23,37,H9,B11,D1
93_23_91,18351_WGE,hg38,447,526,1379,93,23,91,H9,B11,H7
93_24_03,18351_WGE,hg38,1375,2244,5868,93,24,3,H9,B12,A3
93_24_05,18351_WGE,hg38,2103,3568,8989,93,24,5,H9,B12,A5
93_24_10,18351_WGE,hg38,1272,2013,5020,93,24,10,H9,B12,A10
93_24_14,18351_WGE,hg38,920,1442,3779,93,24,14,H9,B12,B2
93_24_21,18351_WGE,hg38,2418,4319,11039,93,24,21,H9,B12,B9
93_24_35,18351_WGE,hg38,565,704,1677,93,24,35,H9,B12,C11
93_24_80,18351_WGE,hg38,598,763,1992,93,24,80,H9,B12,G8
93_24_82,18351_WGE,hg38,592,749,1888,93,24,82,H9,B12,G10
93_24_84,18351_WGE,hg38,419,526,1397,93,24,84,H9,B12,G12
93_24_94,18351_WGE,hg38,1044,1670,4422,93,24,94,H9,B12,H10
93_25_20,18351_WGE,hg38,442,533,1346,93,25,20,H9,C1,B8
93_25_53,18351_WGE,hg38,721,980,2600,93,25,53,H9,C1,E5
93_25_56,18351_WGE,hg38,1868,3296,8279,93,25,56,H9,C1,E8
93_26_13,18351_WGE,hg38,545,728,2005,93,26,13,H9,C2,B1
93_26_32,18351_WGE,hg38,574,741,1928,93,26,32,H9,C2,C8
93_26_39,18351_WGE,hg38,595,852,2150,93,26,39,H9,C2,D3
93_26_40,18351_WGE,hg38,466,627,1624,93,26,40,H9,C2,D4
93_26_82,18351_WGE,hg38,792,1092,2882,93,26,82,H9,C2,G10
93_27_18,18351_WGE,hg38,718,1014,2563,93,27,18,H9,C3,B6
93_27_21,18351_WGE,hg38,558,726,1929,93,27,21,H9,C3,B9
93_27_22,18351_WGE,hg38,487,691,1730,93,27,22,H9,C3,B10
93_27_44,18351_WGE,hg38,934,1346,3321,93,27,44,H9,C3,D8
93_27_46,18351_WGE,hg38,656,819,1947,93,27,46,H9,C3,D10
93_27_47,18351_WGE,hg38,1041,1617,4097,93,27,47,H9,C3,D11
93_27_73,18351_WGE,hg38,1249,1658,4154,93,27,73,H9,C3,G1
93_27_77,18351_WGE,hg38,1472,2194,5562,93,27,77,H9,C3,G5
93_27_85,18351_WGE,hg38,667,1024,2671,93,27,85,H9,C3,H1
