bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
59_50_82,sample_15370,hg38,4784,14534,35782,59,50,82,E11,E2,G10
59_51_03,sample_15370,hg38,1382,2392,5510,59,51,3,E11,E3,A3
59_51_11,sample_15370,hg38,4586,13401,32428,59,51,11,E11,E3,A11
59_51_12,sample_15370,hg38,1782,3904,9214,59,51,12,E11,E3,A12
59_51_23,sample_15370,hg38,3282,8527,20467,59,51,23,E11,E3,B11
59_51_27,sample_15370,hg38,3832,10963,25675,59,51,27,E11,E3,C3
59_52_03,sample_15370,hg38,2060,4531,10538,59,52,3,E11,E4,A3
59_52_06,sample_15370,hg38,6887,30214,72749,59,52,6,E11,E4,A6
59_52_71,sample_15370,hg38,3177,8388,19702,59,52,71,E11,E4,F11
59_52_87,sample_15370,hg38,5232,16075,38910,59,52,87,E11,E4,H3
59_53_24,sample_15370,hg38,4337,12757,30075,59,53,24,E11,E5,B12
59_53_28,sample_15370,hg38,1075,1676,3742,59,53,28,E11,E5,C4
59_54_06,sample_15370,hg38,1035,1625,3959,59,54,6,E11,E6,A6
59_54_28,sample_15370,hg38,1199,1852,4552,59,54,28,E11,E6,C4
59_54_77,sample_15370,hg38,7331,32222,79298,59,54,77,E11,E6,G5
59_54_79,sample_15370,hg38,2903,7253,17609,59,54,79,E11,E6,G7
59_55_31,sample_15370,hg38,988,1529,3535,59,55,31,E11,E7,C7
59_56_10,sample_15370,hg38,2019,3592,8321,59,56,10,E11,E8,A10
59_56_19,sample_15370,hg38,1765,3700,8733,59,56,19,E11,E8,B7
59_56_27,sample_15370,hg38,1230,1989,4494,59,56,27,E11,E8,C3
59_56_81,sample_15370,hg38,4467,13979,34144,59,56,81,E11,E8,G9
59_57_13,sample_15370,hg38,790,1093,2735,59,57,13,E11,E9,B1
59_57_15,sample_15370,hg38,4862,16352,39852,59,57,15,E11,E9,B3
59_57_16,sample_15370,hg38,1075,1821,4428,59,57,16,E11,E9,B4
59_57_24,sample_15370,hg38,1201,1937,4538,59,57,24,E11,E9,B12
59_57_54,sample_15370,hg38,2897,7163,16991,59,57,54,E11,E9,E6
59_57_59,sample_15370,hg38,3252,8768,20109,59,57,59,E11,E9,E11
59_57_71,sample_15370,hg38,3522,9120,22151,59,57,71,E11,E9,F11
59_58_05,sample_15370,hg38,1262,2254,5245,59,58,5,E11,E10,A5
59_58_30,sample_15370,hg38,2698,6729,15846,59,58,30,E11,E10,C6
59_58_59,sample_15370,hg38,1898,4157,9478,59,58,59,E11,E10,E11
59_58_96,sample_15370,hg38,4135,12505,29982,59,58,96,E11,E10,H12
59_60_22,sample_15370,hg38,2492,6024,14078,59,60,22,E11,E12,B10
59_60_65,sample_15370,hg38,3677,10189,24679,59,60,65,E11,E12,F5
59_60_84,sample_15370,hg38,1582,3093,7396,59,60,84,E11,E12,G12
59_60_86,sample_15370,hg38,1474,2826,6874,59,60,86,E11,E12,H2
59_60_92,sample_15370,hg38,2631,5785,14087,59,60,92,E11,E12,H8
59_61_29,sample_15370,hg38,6225,25639,60105,59,61,29,E11,F1,C5
59_61_34,sample_15370,hg38,3824,10522,24630,59,61,34,E11,F1,C10
59_61_96,sample_15370,hg38,3632,10119,23615,59,61,96,E11,F1,H12
59_62_20,sample_15370,hg38,6034,23901,57655,59,62,20,E11,F2,B8
59_62_29,sample_15370,hg38,3225,8998,20774,59,62,29,E11,F2,C5
59_62_36,sample_15370,hg38,3841,9854,23280,59,62,36,E11,F2,C12
59_62_63,sample_15370,hg38,2370,5245,12415,59,62,63,E11,F2,F3
59_62_73,sample_15370,hg38,4400,14969,35641,59,62,73,E11,F2,G1
59_62_81,sample_15370,hg38,3163,9086,22188,59,62,81,E11,F2,G9
59_63_15,sample_15370,hg38,1294,1929,4694,59,63,15,E11,F3,B3
59_63_65,sample_15370,hg38,792,1081,2739,59,63,65,E11,F3,F5
59_63_68,sample_15370,hg38,2708,6671,16110,59,63,68,E11,F3,F8
59_63_72,sample_15370,hg38,3803,11691,29091,59,63,72,E11,F3,F12
59_63_87,sample_15370,hg38,5319,19640,46626,59,63,87,E11,F3,H3
59_64_22,sample_15370,hg38,3520,9353,22219,59,64,22,E11,F4,B10
59_64_84,sample_15370,hg38,1523,2880,7052,59,64,84,E11,F4,G12
59_64_88,sample_15370,hg38,1510,2785,6966,59,64,88,E11,F4,H4
59_65_74,sample_15370,hg38,1101,1595,4005,59,65,74,E11,F5,G2
59_66_27,sample_15370,hg38,2895,7957,19442,59,66,27,E11,F6,C3
59_66_47,sample_15370,hg38,2294,4835,11197,59,66,47,E11,F6,D11
59_66_51,sample_15370,hg38,1427,2543,6312,59,66,51,E11,F6,E3
59_66_61,sample_15370,hg38,6853,30638,76397,59,66,61,E11,F6,F1
59_66_82,sample_15370,hg38,3972,11688,30694,59,66,82,E11,F6,G10
59_67_30,sample_15370,hg38,5668,21342,51619,59,67,30,E11,F7,C6
59_67_48,sample_15370,hg38,2951,8196,19410,59,67,48,E11,F7,D12
59_67_79,sample_15370,hg38,2155,4064,9634,59,67,79,E11,F7,G7
59_68_03,sample_15370,hg38,3589,8474,20100,59,68,3,E11,F8,A3
59_68_14,sample_15370,hg38,2530,5729,13724,59,68,14,E11,F8,B2
59_68_22,sample_15370,hg38,8338,46864,111079,59,68,22,E11,F8,B10
59_68_63,sample_15370,hg38,2039,3681,8933,59,68,63,E11,F8,F3
59_68_76,sample_15370,hg38,3151,8519,19867,59,68,76,E11,F8,G4
59_69_09,sample_15370,hg38,2670,6448,15129,59,69,9,E11,F9,A9
59_69_49,sample_15370,hg38,4957,14801,34659,59,69,49,E11,F9,E1
59_70_06,sample_15370,hg38,1093,1684,4133,59,70,6,E11,F10,A6
59_70_42,sample_15370,hg38,1623,2996,6980,59,70,42,E11,F10,D6
59_70_52,sample_15370,hg38,2060,3955,9278,59,70,52,E11,F10,E4
59_71_03,sample_15370,hg38,2784,6439,14857,59,71,3,E11,F11,A3
59_71_07,sample_15370,hg38,1007,1532,3559,59,71,7,E11,F11,A7
59_71_44,sample_15370,hg38,2559,4914,11583,59,71,44,E11,F11,D8
59_71_78,sample_15370,hg38,1040,1555,3763,59,71,78,E11,F11,G6
59_71_80,sample_15370,hg38,3037,7973,18508,59,71,80,E11,F11,G8
59_71_91,sample_15370,hg38,1443,2550,5957,59,71,91,E11,F11,H7
59_71_92,sample_15370,hg38,3967,11134,26546,59,71,92,E11,F11,H8
59_72_33,sample_15370,hg38,5679,24068,56743,59,72,33,E11,F12,C9
59_72_54,sample_15370,hg38,2372,5694,13303,59,72,54,E11,F12,E6
59_72_56,sample_15370,hg38,1696,3295,7695,59,72,56,E11,F12,E8
59_72_79,sample_15370,hg38,4670,13051,31382,59,72,79,E11,F12,G7
59_73_23,sample_15370,hg38,3642,10174,24193,59,73,23,E11,G1,B11
59_73_51,sample_15370,hg38,2204,4083,9459,59,73,51,E11,G1,E3
59_73_60,sample_15370,hg38,1984,4340,10220,59,73,60,E11,G1,E12
59_73_61,sample_15370,hg38,2845,6200,14468,59,73,61,E11,G1,F1
59_73_72,sample_15370,hg38,2910,7649,18586,59,73,72,E11,G1,F12
59_74_27,sample_15370,hg38,5243,18138,41892,59,74,27,E11,G2,C3
59_74_35,sample_15370,hg38,884,1319,3099,59,74,35,E11,G2,C11
59_74_46,sample_15370,hg38,2555,5533,12668,59,74,46,E11,G2,D10
59_74_79,sample_15370,hg38,1463,2732,6576,59,74,79,E11,G2,G7
59_74_86,sample_15370,hg38,2710,7492,17448,59,74,86,E11,G2,H2
59_74_91,sample_15370,hg38,5052,16440,39790,59,74,91,E11,G2,H7
59_75_01,sample_15370,hg38,2941,7197,16813,59,75,1,E11,G3,A1
59_75_14,sample_15370,hg38,6139,25540,61555,59,75,14,E11,G3,B2
59_75_30,sample_15370,hg38,6694,30934,74627,59,75,30,E11,G3,C6
59_75_42,sample_15370,hg38,1815,3701,8463,59,75,42,E11,G3,D6
59_76_09,sample_15370,hg38,2622,5771,13564,59,76,9,E11,G4,A9
59_76_25,sample_15370,hg38,5350,18317,43333,59,76,25,E11,G4,C1
59_76_78,sample_15370,hg38,3181,8502,20318,59,76,78,E11,G4,G6
59_76_83,sample_15370,hg38,1484,2362,5615,59,76,83,E11,G4,G11
59_77_69,sample_15370,hg38,1860,2997,6648,59,77,69,E11,G5,F9
59_77_76,sample_15370,hg38,2129,4324,9432,59,77,76,E11,G5,G4
59_78_33,sample_15370,hg38,6552,26503,64583,59,78,33,E11,G6,C9
59_79_28,sample_15370,hg38,5693,22684,55897,59,79,28,E11,G7,C4
59_79_30,sample_15370,hg38,3040,8061,19199,59,79,30,E11,G7,C6
59_79_41,sample_15370,hg38,3619,8949,21601,59,79,41,E11,G7,D5
59_79_45,sample_15370,hg38,783,1076,2699,59,79,45,E11,G7,D9
59_79_46,sample_15370,hg38,3395,8686,20878,59,79,46,E11,G7,D10
59_79_67,sample_15370,hg38,2902,6417,15702,59,79,67,E11,G7,F7
59_79_72,sample_15370,hg38,2944,6979,17470,59,79,72,E11,G7,F12
59_79_79,sample_15370,hg38,2508,5850,14275,59,79,79,E11,G7,G7
59_79_87,sample_15370,hg38,2230,5114,12263,59,79,87,E11,G7,H3
59_79_94,sample_15370,hg38,5226,17756,43693,59,79,94,E11,G7,H10
59_80_10,sample_15370,hg38,3851,7976,17592,59,80,10,E11,G8,A10
59_80_32,sample_15370,hg38,682,987,2360,59,80,32,E11,G8,C8
59_80_36,sample_15370,hg38,1627,3088,7143,59,80,36,E11,G8,C12
59_80_52,sample_15370,hg38,2302,5406,12264,59,80,52,E11,G8,E4
59_81_21,sample_15370,hg38,6487,27181,65061,59,81,21,E11,G9,B9
59_81_58,sample_15370,hg38,1849,3767,8860,59,81,58,E11,G9,E10
59_81_83,sample_15370,hg38,4950,16490,39634,59,81,83,E11,G9,G11
59_81_91,sample_15370,hg38,6364,25271,60843,59,81,91,E11,G9,H7
59_82_52,sample_15370,hg38,1173,2003,4603,59,82,52,E11,G10,E4
59_83_40,sample_15370,hg38,3117,7443,17314,59,83,40,E11,G11,D4
59_83_52,sample_15370,hg38,895,1317,3020,59,83,52,E11,G11,E4
59_84_14,sample_15370,hg38,6732,26589,62536,59,84,14,E11,G12,B2
59_84_25,sample_15370,hg38,1592,2983,6894,59,84,25,E11,G12,C1
59_84_60,sample_15370,hg38,3547,9790,22580,59,84,60,E11,G12,E12
59_84_72,sample_15370,hg38,5248,18082,43121,59,84,72,E11,G12,F12
59_84_73,sample_15370,hg38,3761,12605,29700,59,84,73,E11,G12,G1
59_85_04,sample_15370,hg38,1894,3513,8051,59,85,4,E11,H1,A4
59_85_11,sample_15370,hg38,901,1226,2779,59,85,11,E11,H1,A11
59_85_35,sample_15370,hg38,1458,2388,5331,59,85,35,E11,H1,C11
59_85_44,sample_15370,hg38,1753,3268,7335,59,85,44,E11,H1,D8
59_85_71,sample_15370,hg38,2969,6146,14153,59,85,71,E11,H1,F11
59_86_27,sample_15370,hg38,2077,4556,10619,59,86,27,E11,H2,C3
59_87_10,sample_15370,hg38,9564,60361,138751,59,87,10,E11,H3,A10
59_87_26,sample_15370,hg38,2894,7339,17149,59,87,26,E11,H3,C2
59_87_83,sample_15370,hg38,3517,8275,20343,59,87,83,E11,H3,G11
59_88_03,sample_15370,hg38,3900,11754,27507,59,88,3,E11,H4,A3
59_88_40,sample_15370,hg38,2544,5790,13071,59,88,40,E11,H4,D4
59_88_43,sample_15370,hg38,3759,11175,26117,59,88,43,E11,H4,D7
59_88_77,sample_15370,hg38,754,985,2260,59,88,77,E11,H4,G5
59_88_79,sample_15370,hg38,2588,5979,14515,59,88,79,E11,H4,G7
59_89_14,sample_15370,hg38,1076,1708,3922,59,89,14,E11,H5,B2
59_89_26,sample_15370,hg38,5719,20301,47571,59,89,26,E11,H5,C2
59_89_45,sample_15370,hg38,1875,3621,8504,59,89,45,E11,H5,D9
59_89_49,sample_15370,hg38,918,1340,2948,59,89,49,E11,H5,E1
59_89_54,sample_15370,hg38,1999,3760,8778,59,89,54,E11,H5,E6
59_89_77,sample_15370,hg38,2406,5712,13478,59,89,77,E11,H5,G5
59_91_03,sample_15370,hg38,5940,21636,50889,59,91,3,E11,H7,A3
59_91_58,sample_15370,hg38,5239,17892,42385,59,91,58,E11,H7,E10
59_92_08,sample_15370,hg38,2344,5110,12000,59,92,8,E11,H8,A8
59_92_74,sample_15370,hg38,1784,3522,8252,59,92,74,E11,H8,G2
59_92_82,sample_15370,hg38,1572,3099,7188,59,92,82,E11,H8,G10
59_93_03,sample_15370,hg38,4404,13753,32581,59,93,3,E11,H9,A3
59_93_34,sample_15370,hg38,2617,5184,12131,59,93,34,E11,H9,C10
59_93_70,sample_15370,hg38,1473,2521,6308,59,93,70,E11,H9,F10
59_94_33,sample_15370,hg38,1832,3737,8999,59,94,33,E11,H10,C9
60_01_11,sample_15426,hg38,7587,39671,99724,60,1,11,E12,A1,A11
60_01_15,sample_15426,hg38,2587,6542,16334,60,1,15,E12,A1,B3
60_01_30,sample_15426,hg38,2171,4341,10644,60,1,30,E12,A1,C6
60_01_56,sample_15426,hg38,1393,2482,5972,60,1,56,E12,A1,E8
60_01_70,sample_15426,hg38,9275,64551,163311,60,1,70,E12,A1,F10
60_01_89,sample_15426,hg38,11845,105559,261855,60,1,89,E12,A1,H5
60_02_10,sample_15426,hg38,1229,2172,5288,60,2,10,E12,A2,A10
60_02_39,sample_15426,hg38,4236,11191,27403,60,2,39,E12,A2,D3
60_02_93,sample_15426,hg38,1093,1565,3922,60,2,93,E12,A2,H9
60_03_47,sample_15426,hg38,2273,4381,10394,60,3,47,E12,A3,D11
60_04_03,sample_15426,hg38,6786,26481,65796,60,4,3,E12,A4,A3
60_05_03,sample_15426,hg38,8281,43854,107698,60,5,3,E12,A5,A3
60_05_09,sample_15426,hg38,1570,2422,5992,60,5,9,E12,A5,A9
60_05_17,sample_15426,hg38,5708,21704,54092,60,5,17,E12,A5,B5
60_05_82,sample_15426,hg38,2431,5239,13150,60,5,82,E12,A5,G10
60_05_96,sample_15426,hg38,4256,11116,27437,60,5,96,E12,A5,H12
60_06_17,sample_15426,hg38,2562,6647,16589,60,6,17,E12,A6,B5
60_06_28,sample_15426,hg38,7924,41187,104352,60,6,28,E12,A6,C4
60_06_47,sample_15426,hg38,2407,5177,12814,60,6,47,E12,A6,D11
60_07_14,sample_15426,hg38,945,1311,3084,60,7,14,E12,A7,B2
60_07_17,sample_15426,hg38,968,1407,3439,60,7,17,E12,A7,B5
60_07_19,sample_15426,hg38,3747,10137,25289,60,7,19,E12,A7,B7
60_07_82,sample_15426,hg38,1898,3672,9267,60,7,82,E12,A7,G10
60_08_13,sample_15426,hg38,1371,2472,5908,60,8,13,E12,A8,B1
60_08_16,sample_15426,hg38,5789,20169,50024,60,8,16,E12,A8,B4
60_08_83,sample_15426,hg38,2207,4484,11327,60,8,83,E12,A8,G11
60_08_94,sample_15426,hg38,2104,4356,10826,60,8,94,E12,A8,H10
60_08_96,sample_15426,hg38,2364,5215,12948,60,8,96,E12,A8,H12
60_09_03,sample_15426,hg38,3213,7893,19841,60,9,3,E12,A9,A3
60_09_11,sample_15426,hg38,9748,67368,171358,60,9,11,E12,A9,A11
60_09_17,sample_15426,hg38,1780,3571,8600,60,9,17,E12,A9,B5
60_09_26,sample_15426,hg38,990,1434,3501,60,9,26,E12,A9,C2
60_09_72,sample_15426,hg38,1849,3474,8868,60,9,72,E12,A9,F12
60_10_21,sample_15426,hg38,1497,2668,6682,60,10,21,E12,A10,B9
60_10_23,sample_15426,hg38,2000,3939,9804,60,10,23,E12,A10,B11
60_10_78,sample_15426,hg38,978,1423,3388,60,10,78,E12,A10,G6
60_11_08,sample_15426,hg38,5503,19518,48008,60,11,8,E12,A11,A8
60_11_15,sample_15426,hg38,1441,2398,5965,60,11,15,E12,A11,B3
60_11_67,sample_15426,hg38,2913,6420,15314,60,11,67,E12,A11,F7
60_12_26,sample_15426,hg38,4403,12311,30234,60,12,26,E12,A12,C2
60_12_29,sample_15426,hg38,1026,1579,3901,60,12,29,E12,A12,C5
60_12_31,sample_15426,hg38,1543,2512,5875,60,12,31,E12,A12,C7
60_12_50,sample_15426,hg38,4356,12136,30531,60,12,50,E12,A12,E2
60_12_65,sample_15426,hg38,3698,10836,27118,60,12,65,E12,A12,F5
60_12_84,sample_15426,hg38,1521,2742,7013,60,12,84,E12,A12,G12
60_13_07,sample_15426,hg38,2384,5039,12147,60,13,7,E12,B1,A7
60_13_24,sample_15426,hg38,2277,4866,11741,60,13,24,E12,B1,B12
60_13_34,sample_15426,hg38,10066,68365,172082,60,13,34,E12,B1,C10
60_13_38,sample_15426,hg38,1290,2285,5655,60,13,38,E12,B1,D2
60_13_58,sample_15426,hg38,1616,2882,6794,60,13,58,E12,B1,E10
60_13_86,sample_15426,hg38,8278,39545,99653,60,13,86,E12,B1,H2
60_14_22,sample_15426,hg38,2283,4741,11451,60,14,22,E12,B2,B10
60_14_36,sample_15426,hg38,2225,5035,12526,60,14,36,E12,B2,C12
60_14_64,sample_15426,hg38,1739,3483,8483,60,14,64,E12,B2,F4
60_14_70,sample_15426,hg38,2283,5227,13241,60,14,70,E12,B2,F10
60_15_06,sample_15426,hg38,2260,5044,12890,60,15,6,E12,B3,A6
60_15_50,sample_15426,hg38,6329,26347,67958,60,15,50,E12,B3,E2
60_15_83,sample_15426,hg38,1760,2900,7083,60,15,83,E12,B3,G11
60_16_08,sample_15426,hg38,1370,2128,5222,60,16,8,E12,B4,A8
60_17_29,sample_15426,hg38,2456,5483,13620,60,17,29,E12,B5,C5
60_17_40,sample_15426,hg38,6995,29003,73807,60,17,40,E12,B5,D4
60_17_71,sample_15426,hg38,10945,85811,216841,60,17,71,E12,B5,F11
60_18_08,sample_15426,hg38,6150,24242,60945,60,18,8,E12,B6,A8
60_18_30,sample_15426,hg38,2954,7406,18297,60,18,30,E12,B6,C6
60_18_47,sample_15426,hg38,1475,2237,5489,60,18,47,E12,B6,D11
60_19_30,sample_15426,hg38,13657,199108,502697,60,19,30,E12,B7,C6
60_19_31,sample_15426,hg38,3334,8458,20517,60,19,31,E12,B7,C7
60_19_40,sample_15426,hg38,5988,22653,56601,60,19,40,E12,B7,D4
60_19_42,sample_15426,hg38,1574,2771,6809,60,19,42,E12,B7,D6
60_19_79,sample_15426,hg38,1593,3033,7478,60,19,79,E12,B7,G7
60_19_90,sample_15426,hg38,3740,8988,23018,60,19,90,E12,B7,H6
60_20_48,sample_15426,hg38,4521,14057,33081,60,20,48,E12,B8,D12
60_20_58,sample_15426,hg38,1274,2114,4994,60,20,58,E12,B8,E10
60_20_96,sample_15426,hg38,1914,3368,8016,60,20,96,E12,B8,H12
60_21_63,sample_15426,hg38,2230,5134,12914,60,21,63,E12,B9,F3
60_21_87,sample_15426,hg38,4927,14868,37803,60,21,87,E12,B9,H3
60_21_89,sample_15426,hg38,2482,4907,12233,60,21,89,E12,B9,H5
60_22_14,sample_15426,hg38,3203,7459,18965,60,22,14,E12,B10,B2
60_22_16,sample_15426,hg38,6481,25688,65034,60,22,16,E12,B10,B4
60_22_24,sample_15426,hg38,1245,2007,4956,60,22,24,E12,B10,B12
60_22_37,sample_15426,hg38,1175,1849,4677,60,22,37,E12,B10,D1
60_22_79,sample_15426,hg38,2846,6100,15642,60,22,79,E12,B10,G7
60_22_83,sample_15426,hg38,1586,2865,7318,60,22,83,E12,B10,G11
60_22_91,sample_15426,hg38,3824,9416,24172,60,22,91,E12,B10,H7
60_23_11,sample_15426,hg38,6777,29336,73239,60,23,11,E12,B11,A11
60_23_41,sample_15426,hg38,1062,1742,4125,60,23,41,E12,B11,D5
60_23_47,sample_15426,hg38,2215,4129,9575,60,23,47,E12,B11,D11
60_23_49,sample_15426,hg38,1074,1741,4270,60,23,49,E12,B11,E1
60_23_59,sample_15426,hg38,1794,3630,8624,60,23,59,E12,B11,E11
60_23_62,sample_15426,hg38,1236,2211,5415,60,23,62,E12,B11,F2
60_23_63,sample_15426,hg38,3598,9016,22468,60,23,63,E12,B11,F3
60_24_13,sample_15426,hg38,7567,37758,96505,60,24,13,E12,B12,B1
60_24_32,sample_15426,hg38,5611,19022,48443,60,24,32,E12,B12,C8
60_24_36,sample_15426,hg38,2582,6066,15034,60,24,36,E12,B12,C12
60_24_43,sample_15426,hg38,4473,13558,34255,60,24,43,E12,B12,D7
60_25_35,sample_15426,hg38,6629,26652,66304,60,25,35,E12,C1,C11
60_25_89,sample_15426,hg38,2014,3672,8899,60,25,89,E12,C1,H5
60_26_11,sample_15426,hg38,1212,1948,4889,60,26,11,E12,C2,A11
60_26_21,sample_15426,hg38,1715,3009,7282,60,26,21,E12,C2,B9
60_26_66,sample_15426,hg38,7232,32550,82764,60,26,66,E12,C2,F6
60_26_70,sample_15426,hg38,6173,23776,60644,60,26,70,E12,C2,F10
60_26_89,sample_15426,hg38,4409,12050,29754,60,26,89,E12,C2,H5
60_27_15,sample_15426,hg38,14588,177973,447703,60,27,15,E12,C3,B3
60_27_48,sample_15426,hg38,4852,14017,33978,60,27,48,E12,C3,D12
60_27_89,sample_15426,hg38,1996,4043,9715,60,27,89,E12,C3,H5
60_27_95,sample_15426,hg38,3142,7459,18960,60,27,95,E12,C3,H11
60_28_04,sample_15426,hg38,1505,2581,6137,60,28,4,E12,C4,A4
60_28_16,sample_15426,hg38,1302,2150,5140,60,28,16,E12,C4,B4
60_28_57,sample_15426,hg38,1511,2913,7111,60,28,57,E12,C4,E9
60_29_23,sample_15426,hg38,8725,46516,117903,60,29,23,E12,C5,B11
60_29_33,sample_15426,hg38,10562,84715,217430,60,29,33,E12,C5,C9
60_29_38,sample_15426,hg38,1247,1825,4437,60,29,38,E12,C5,D2
60_29_45,sample_15426,hg38,10230,78866,202529,60,29,45,E12,C5,D9
60_29_48,sample_15426,hg38,3144,7733,19063,60,29,48,E12,C5,D12
60_29_64,sample_15426,hg38,1482,2331,5426,60,29,64,E12,C5,F4
60_30_03,sample_15426,hg38,995,1519,3796,60,30,3,E12,C6,A3
60_30_30,sample_15426,hg38,1420,2181,5309,60,30,30,E12,C6,C6
60_31_34,sample_15426,hg38,8455,44022,110539,60,31,34,E12,C7,C10
60_31_71,sample_15426,hg38,1991,3816,9561,60,31,71,E12,C7,F11
60_31_81,sample_15426,hg38,1072,1620,3811,60,31,81,E12,C7,G9
60_32_32,sample_15426,hg38,6958,30713,79357,60,32,32,E12,C8,C8
60_32_34,sample_15426,hg38,4854,15064,38490,60,32,34,E12,C8,C10
60_32_53,sample_15426,hg38,5713,18635,47598,60,32,53,E12,C8,E5
60_32_95,sample_15426,hg38,6210,23928,62711,60,32,95,E12,C8,H11
60_33_06,sample_15426,hg38,1142,1737,4163,60,33,6,E12,C9,A6
60_33_18,sample_15426,hg38,2019,4224,10605,60,33,18,E12,C9,B6
60_33_34,sample_15426,hg38,5847,22447,56227,60,33,34,E12,C9,C10
60_33_67,sample_15426,hg38,944,1316,3127,60,33,67,E12,C9,F7
60_33_72,sample_15426,hg38,2139,4562,11801,60,33,72,E12,C9,F12
60_33_76,sample_15426,hg38,2659,6950,17064,60,33,76,E12,C9,G4
60_33_80,sample_15426,hg38,1156,1751,4267,60,33,80,E12,C9,G8
60_33_82,sample_15426,hg38,5591,18251,46820,60,33,82,E12,C9,G10
60_34_19,sample_15426,hg38,10560,79538,201831,60,34,19,E12,C10,B7
60_34_26,sample_15426,hg38,1562,3000,7459,60,34,26,E12,C10,C2
60_34_45,sample_15426,hg38,1811,3428,8674,60,34,45,E12,C10,D9
60_34_67,sample_15426,hg38,4947,15651,39031,60,34,67,E12,C10,F7
60_34_80,sample_15426,hg38,3994,11530,29376,60,34,80,E12,C10,G8
60_35_23,sample_15426,hg38,1527,2674,6433,60,35,23,E12,C11,B11
60_35_64,sample_15426,hg38,1944,3729,8875,60,35,64,E12,C11,F4
60_36_06,sample_15426,hg38,2164,4455,11039,60,36,6,E12,C12,A6
60_36_11,sample_15426,hg38,8153,45044,112480,60,36,11,E12,C12,A11
60_36_12,sample_15426,hg38,3275,8045,20123,60,36,12,E12,C12,A12
60_36_21,sample_15426,hg38,3132,8111,19952,60,36,21,E12,C12,B9
60_36_47,sample_15426,hg38,2368,4420,10811,60,36,47,E12,C12,D11
60_36_57,sample_15426,hg38,5760,21424,53982,60,36,57,E12,C12,E9
60_36_95,sample_15426,hg38,2377,4812,12358,60,36,95,E12,C12,H11
60_37_04,sample_15426,hg38,1487,2757,6970,60,37,4,E12,D1,A4
60_37_15,sample_15426,hg38,2939,6813,17723,60,37,15,E12,D1,B3
60_37_48,sample_15426,hg38,2586,5371,13934,60,37,48,E12,D1,D12
60_37_63,sample_15426,hg38,3928,10920,28607,60,37,63,E12,D1,F3
60_37_83,sample_15426,hg38,6679,27782,74634,60,37,83,E12,D1,G11
60_37_96,sample_15426,hg38,2486,5608,14916,60,37,96,E12,D1,H12
60_38_02,sample_15426,hg38,1648,3018,7506,60,38,2,E12,D2,A2
60_38_43,sample_15426,hg38,3211,7862,20068,60,38,43,E12,D2,D7
60_38_52,sample_15426,hg38,1406,2539,6277,60,38,52,E12,D2,E4
60_38_56,sample_15426,hg38,1199,1782,4261,60,38,56,E12,D2,E8
60_38_61,sample_15426,hg38,2794,6318,16249,60,38,61,E12,D2,F1
60_38_92,sample_15426,hg38,1867,3746,9685,60,38,92,E12,D2,H8
60_38_94,sample_15426,hg38,1468,2785,7221,60,38,94,E12,D2,H10
60_39_47,sample_15426,hg38,1361,2028,4497,60,39,47,E12,D3,D11
60_39_53,sample_15426,hg38,6488,25428,60961,60,39,53,E12,D3,E5
60_39_59,sample_15426,hg38,1143,1767,4101,60,39,59,E12,D3,E11
60_39_73,sample_15426,hg38,7001,31617,76296,60,39,73,E12,D3,G1
60_39_89,sample_15426,hg38,8610,47923,113513,60,39,89,E12,D3,H5
60_40_09,sample_15426,hg38,2300,5079,13279,60,40,9,E12,D4,A9
60_40_11,sample_15426,hg38,7700,40223,104974,60,40,11,E12,D4,A11
60_40_14,sample_15426,hg38,3752,10151,27166,60,40,14,E12,D4,B2
60_40_15,sample_15426,hg38,2848,6823,17543,60,40,15,E12,D4,B3
60_40_18,sample_15426,hg38,2203,5193,13531,60,40,18,E12,D4,B6
60_40_38,sample_15426,hg38,3401,8909,24174,60,40,38,E12,D4,D2
60_40_51,sample_15426,hg38,2437,5666,14933,60,40,51,E12,D4,E3
60_41_02,sample_15426,hg38,1334,2205,5539,60,41,2,E12,D5,A2
60_41_38,sample_15426,hg38,2169,4553,12077,60,41,38,E12,D5,D2
60_41_58,sample_15426,hg38,1722,3297,8372,60,41,58,E12,D5,E10
60_41_91,sample_15426,hg38,1726,3623,9344,60,41,91,E12,D5,H7
60_42_66,sample_15426,hg38,12589,135864,353116,60,42,66,E12,D6,F6
60_43_30,sample_15426,hg38,6204,22446,55803,60,43,30,E12,D7,C6
60_44_51,sample_15426,hg38,6030,20669,52026,60,44,51,E12,D8,E3
60_44_80,sample_15426,hg38,1602,2646,6237,60,44,80,E12,D8,G8
60_44_87,sample_15426,hg38,4222,11879,30021,60,44,87,E12,D8,H3
60_45_08,sample_15426,hg38,4848,15635,40680,60,45,8,E12,D9,A8
60_45_19,sample_15426,hg38,2006,3547,8666,60,45,19,E12,D9,B7
60_45_20,sample_15426,hg38,9431,60549,155025,60,45,20,E12,D9,B8
60_46_10,sample_15426,hg38,9399,58648,145146,60,46,10,E12,D10,A10
60_46_18,sample_15426,hg38,8220,42374,109659,60,46,18,E12,D10,B6
60_46_72,sample_15426,hg38,11468,106291,286932,60,46,72,E12,D10,F12
60_47_19,sample_15426,hg38,1037,1556,3761,60,47,19,E12,D11,B7
