gene,logfoldchange,pval,pval_adj,score
ENSG00000288720,-21.460197,0.8449328255967548,0.9269594877670725,-0.19924895
OCIAD1-AS1,-21.36512,0.8449054820200402,0.9269594877670725,-0.19928458
TJP3,-21.409945,0.844900890892373,0.9269594877670725,-0.19929057
TMEM167B-DT,-21.397512,0.8448804870380199,0.9269594877670725,-0.19931717
RAB4B-EGLN2,-21.376183,0.8448765630488053,0.9269594877670725,-0.19932228
LINC01530,-21.383875,0.8448515747289942,0.9269594877670725,-0.19935484
TNFRSF14,-21.499685,0.8448513156030291,0.9269594877670725,-0.19935519
LINC00903,-21.380033,0.8448362662824302,0.9269594877670725,-0.1993748
SPNS3,-21.50524,0.8448109369755241,0.9269594877670725,-0.19940782
GCATP1,-21.380583,0.8448062157036057,0.9269594877670725,-0.19941397
ENSG00000298590,-21.392618,0.8447627583095102,0.9269594877670725,-0.19947061
ENSG00000308108,-21.499685,0.844755371688663,0.9269594877670725,-0.19948024
ACKR4,-21.380583,0.8447496170848955,0.9269594877670725,-0.19948773
ENSG00000234477,-21.53319,0.8447390665080708,0.9269594877670725,-0.19950148
LINC02671,-21.449238,0.8446927809382826,0.9269594877670725,-0.1995618
ENSG00000250949,-21.535658,0.8446828187145362,0.9269594877670725,-0.19957478
ENSG00000304311,-21.431316,0.8446656011612337,0.9269594877670725,-0.19959722
ENSG00000309196,-21.381681,0.8446329143132083,0.9269594877670725,-0.19963983
LTBR,-21.489532,0.8446238513174281,0.9269594877670725,-0.19965164
DAPL1,-21.49411,0.8445996082179793,0.9269594877670725,-0.19968325
ENSG00000303502,-21.422272,0.844588809650336,0.9269594877670725,-0.19969732
ENSG00000294295,-21.558182,0.8445879157466522,0.9269594877670725,-0.19969848
ACOT1,-21.424406,0.8445761591985885,0.9269594877670725,-0.19971381
ENSG00000233968,-21.467457,0.844565362623786,0.9269594877670725,-0.19972788
ENSG00000236472,-21.383327,0.8445428964080776,0.9269594877670725,-0.19975716
DTNB-AS1,-21.377283,0.8445315848083812,0.9269594877670725,-0.19977191
NXF5,-21.448715,0.8445160227713512,0.9269594877670725,-0.19979219
ENSG00000296265,-21.406712,0.8444806690714777,0.9269594877670725,-0.19983827
ENSG00000294519,-21.961021,0.8444798417428439,0.9269594877670725,-0.19983935
ENSG00000302512,-21.387707,0.844472514477121,0.9269594877670725,-0.1998489
ENSG00000308606,-21.447666,0.8444720956109972,0.9269594877670725,-0.19984944
ENSG00000300318,-21.522274,0.8444635061255048,0.9269594877670725,-0.19986065
ENSG00000308263,-21.370108,0.8444619510835893,0.9269594877670725,-0.19986267
LINC02261,-21.449762,0.8444563080810145,0.9269594877670725,-0.19987002
ENSG00000218418,-21.357885,0.8444223789163705,0.9269594877670725,-0.19991425
ENSG00000286774,-21.552828,0.8444205518640568,0.9269594877670725,-0.19991663
LRRC52-AS1,-21.538616,0.8444140362712691,0.9269594877670725,-0.19992512
DUOXA1,-21.465904,0.8444021531333962,0.9269594877670725,-0.1999406
LINC01506,-21.427599,0.8443966686965289,0.9269594877670725,-0.19994776
ENSG00000303319,-21.588472,0.8443518483310193,0.9269594877670725,-0.20000619
ENSG00000256249,-21.474167,0.8443289461815755,0.9269594877670725,-0.20003603
RCAN2-DT,-21.429193,0.8443070037878462,0.9269594877670725,-0.20006463
CNR2,-21.390982,0.8442927487294806,0.9269594877670725,-0.20008321
ENSG00000287058,-21.406172,0.8442905123745594,0.9269594877670725,-0.20008613
OTUD1,-21.426004,0.8442721479694171,0.9269594877670725,-0.20011006
ADAMTSL4,-21.620934,0.8442656299485451,0.9269594877670725,-0.20011857
ENSG00000258167,-21.385519,0.8442528794174735,0.9269594877670725,-0.20013519
ENSG00000302699,-21.467976,0.844232359226071,0.9269594877670725,-0.20016193
SGSM3-AS1,-21.39425,0.8442255861478485,0.9269594877670725,-0.20017077
DTX3L,-21.445042,0.8442044056094145,0.9269594877670725,-0.20019837
ENSG00000266535,-21.40239,0.8441677772126879,0.9269594877670725,-0.20024613
ENSG00000309118,-21.404552,0.8441591386277795,0.9269594877670725,-0.20025738
ENSG00000238207,-21.5322,0.8441521100224675,0.9269594877670725,-0.20026654
CTF1,-21.419601,0.8441448996137418,0.9269594877670725,-0.20027594
ALOX12,-21.588472,0.8441374281960773,0.9269594877670725,-0.20028569
ENSG00000301729,-21.387707,0.8441331592349528,0.9269594877670725,-0.20029125
ENSG00000295337,-21.376732,0.8441024482892383,0.9269594877670725,-0.20033129
ENSG00000261717,-21.417461,0.8441012307419524,0.9269594877670725,-0.20033287
ENSG00000254972,-21.399681,0.8440944465086275,0.9269594877670725,-0.20034172
ENSG00000287703,-21.629747,0.8440812332715991,0.9269594877670725,-0.20035893
TIMP3,-0.9091099,0.843744788315133,0.9269594877670725,-0.2003854
ENSG00000261312,-21.398598,0.8440423860457249,0.9269594877670725,-0.20040958
ENSG00000308453,-21.373976,0.8440208172752706,0.9269594877670725,-0.2004377
ENSG00000293096,-21.529724,0.8440202046320463,0.9269594877670725,-0.20043848
ENSG00000309327,-21.495125,0.8440036638896888,0.9269594877670725,-0.20046005
ENSG00000305354,-21.47674,0.8439793555204654,0.9269594877670725,-0.20049174
ENSG00000235066,-21.38223,0.8439758572930707,0.9269594877670725,-0.2004963
LINC01819,-21.423872,0.8439602893148955,0.9269594877670725,-0.2005166
ENSG00000300056,-22.295853,0.8439498173957634,0.9269594877670725,-0.20053025
SLC22A2,-21.426004,0.8439491226554152,0.9269594877670725,-0.20053115
CYP2C18,-21.68197,0.8439430623602302,0.9269594877670725,-0.20053905
SPINK5,-21.630209,0.8438894725755095,0.9269594877670725,-0.20060891
ENSG00000296269,-21.682861,0.8438857573725738,0.9269594877670725,-0.20061375
HEPHL1,-21.37232,0.8438780871434726,0.9269594877670725,-0.20062375
ENSG00000287031,-21.465387,0.8438716082347782,0.9269594877670725,-0.2006322
ENSG00000303536,-22.352821,0.8438683939710004,0.9269594877670725,-0.20063639
KRT18P55-1,-21.472622,0.8438633741360553,0.9269594877670725,-0.20064294
MPHOSPH6-DT,-21.440306,0.8438402565175233,0.9269594877670725,-0.20067307
ENSG00000287600,-21.497154,0.843836108732252,0.9269594877670725,-0.20067848
ENSG00000261063,-21.402931,0.8438034659689438,0.9269594877670725,-0.20072104
B3GALT9,-21.395882,0.8437981207296343,0.9269594877670725,-0.20072801
SERPINB9P1,-21.472105,0.8437915353727331,0.9269594877670725,-0.2007366
ENSG00000300993,-21.671227,0.8437903793814756,0.9269594877670725,-0.2007381
ENSG00000305666,-21.392073,0.8437805580164451,0.9269594877670725,-0.2007509
CD101-AS1,-21.467976,0.8437742273313006,0.9269594877670725,-0.20075916
ST6GALNAC4P1,-21.395882,0.8437416217420491,0.9269594877670725,-0.20080167
ZNF560,-21.452377,0.8437351622916541,0.9269594877670725,-0.20081009
ESRP1,-21.508762,0.843691582111288,0.9269594877670725,-0.20086691
ENSG00000291167,-21.454468,0.8436684914401684,0.9269594877670725,-0.20089701
ENSG00000306142,-21.446617,0.8436419416075531,0.9269594877670725,-0.20093162
ENSG00000278376,-21.416925,0.8436383026045418,0.9269594877670725,-0.20093636
ENSG00000300563,-21.525259,0.8436271224734826,0.9269594877670725,-0.20095094
MCHR2-AS1,-21.406712,0.8435947232166499,0.9269594877670725,-0.20099318
FAM242F,-21.388252,0.8435901143717857,0.9269594877670725,-0.20099919
C21orf91-OT1,-21.46435,0.8435712057535631,0.9269594877670725,-0.20102385
ENSG00000287934,-21.387707,0.8435625973423241,0.9269594877670725,-0.20103507
HTR5A,-21.456554,0.843549656720999,0.9269594877670725,-0.20105194
LINC01865,-21.616274,0.84352087065193,0.9269594877670725,-0.20108947
HMSD,-21.526253,0.8435207945832919,0.9269594877670725,-0.20108956
ENSG00000285633,-21.608318,0.8435098213925181,0.9269594877670725,-0.20110387
MIR503HG,-22.056051,0.8435076469844918,0.9269594877670725,-0.20110671
LINC01602,-21.467457,0.8434962085515252,0.9269594877670725,-0.20112161
RHOH,-21.638046,0.8434788554425838,0.9269594877670725,-0.20114425
SLC38A4,-22.3124,0.8434784673320874,0.9269594877670725,-0.20114475
IGFBP7-AS1,-21.47159,0.8434642178835278,0.9269594877670725,-0.20116332
TTC21B-AS1,-21.393162,0.8434362674610356,0.9269594877670725,-0.20119977
CDC20-DT,-21.473137,0.8434264397994196,0.9269594877670725,-0.20121258
TRPV4,-21.77231,0.8434218167653029,0.9269594877670725,-0.2012186
GTF2A1-AS1,-21.422806,0.8434206532558394,0.9269594877670725,-0.20122012
THAP10,-21.423872,0.8434159231944389,0.9269594877670725,-0.2012263
LINC00589,-21.583706,0.8433873774237688,0.9269594877670725,-0.20126352
ENSG00000305385,-21.396425,0.8433715614642214,0.9269594877670725,-0.20128414
ENSG00000291156,-21.418531,0.8433285369461104,0.9269594877670725,-0.20134023
ZSWIM7,-0.4160257,0.8419411927654786,0.9269594877670725,-0.20135233
ENSG00000298014,-21.783165,0.8432997599699856,0.9269594877670725,-0.20137775
ENSG00000296527,-21.443464,0.8432893015698943,0.9269594877670725,-0.20139138
ENSG00000235078,-21.453423,0.8432558778414062,0.9269594877670725,-0.20143497
BICD1-AS1,-21.440306,0.8432533335546648,0.9269594877670725,-0.2014383
ENSG00000253675,-21.390436,0.8432413690792171,0.9269594877670725,-0.20145388
ENSG00000309353,-21.440832,0.8432236494782978,0.9269594877670725,-0.20147699
ENSG00000288871,-21.400225,0.8432200941329089,0.9269594877670725,-0.20148163
SUFU,-0.27062362,0.841791798066189,0.9269594877670725,-0.20149016
ENSG00000244137,-21.5669,0.8432094508869203,0.9269594877670725,-0.2014955
ENSG00000259168,-21.413708,0.8432078273670003,0.9269594877670725,-0.20149761
OAZ2,-0.41129562,0.8418039805171535,0.9269594877670725,-0.20151326
LINC02057,-21.497154,0.8431945791606834,0.9269594877670725,-0.2015149
ENSG00000231460,-21.446093,0.8431942596268077,0.9269594877670725,-0.20151532
TNN,-21.552828,0.8431938861201381,0.9269594877670725,-0.2015158
YEATS2-AS1,-21.411558,0.843159224504613,0.9269594877670725,-0.20156099
ENSG00000261396,-21.413172,0.8431259771663573,0.9269594877670725,-0.20160435
ENSG00000304336,-21.53121,0.8430842131180352,0.9269594877670725,-0.2016588
ENSG00000257948,-21.634363,0.8430555710019285,0.9269594877670725,-0.20169616
ENSG00000255314,-21.479307,0.8430202000165028,0.9269594877670725,-0.20174228
ENSG00000263235,-21.417461,0.8429999109446854,0.9269594877670725,-0.20176873
IL17RE,-21.442938,0.8429976324078415,0.9269594877670725,-0.2017717
ENSG00000296648,-21.432377,0.842995322633787,0.9269594877670725,-0.20177472
ENSG00000298035,-21.426537,0.842993182153909,0.9269594877670725,-0.2017775
LINC02762,-0.43697953,0.8416637406874102,0.9269594877670725,-0.20178625
TRIM38,-21.674816,0.8429792114328822,0.9269594877670725,-0.20179573
MBL1P,-21.426004,0.8429678516482928,0.9269594877670725,-0.20181054
ENSG00000274751,-21.420135,0.8429626619701155,0.9269594877670725,-0.2018173
VEGFD,-21.570278,0.8429597525258481,0.9269594877670725,-0.20182109
RFESD,-21.454468,0.8429325389269966,0.9269594877670725,-0.20185658
ENSG00000304514,-21.434496,0.842931186621493,0.9269594877670725,-0.20185834
ENSG00000256312,-21.452377,0.842891850211289,0.9269594877670725,-0.20190965
ENSG00000205682,-21.410482,0.8428818492661658,0.9269594877670725,-0.20192268
SLFN11,-21.58275,0.8428720169292058,0.9269594877670725,-0.2019355
ZNF750,-21.405632,0.8428663035272708,0.9269594877670725,-0.20194295
ENSG00000290034,-21.511274,0.8428623138684983,0.9269594877670725,-0.20194815
ITPRIPL1,-21.431847,0.8428611464002718,0.9269594877670725,-0.20194967
HLA-B,-21.458637,0.8428542523419984,0.9269594877670725,-0.20195867
PDCL2,-21.701023,0.8427908199340397,0.9269594877670725,-0.20204139
ENSG00000231698,-21.574608,0.8427870581746375,0.9269594877670725,-0.20204629
ENSG00000286062,-21.621399,0.8427821502574123,0.9269594877670725,-0.2020527
LINC01221,-21.730652,0.8427488764120485,0.9269594877670725,-0.20209607
ENSG00000258760,-21.478794,0.8427424271824677,0.9269594877670725,-0.2021045
LINC02642,-21.808725,0.8427307393131842,0.9269594877670725,-0.20211974
ENSG00000256646,-21.412634,0.8427069115701897,0.9269594877670725,-0.2021508
ENSG00000268677,-21.429726,0.8427053497566137,0.9269594877670725,-0.20215285
ENSG00000303671,-21.442411,0.8427038792486068,0.9269594877670725,-0.20215476
ENSG00000309943,-21.415854,0.8426977651193386,0.9269594877670725,-0.20216273
LINC00487,-21.500696,0.8426895349673856,0.9269594877670725,-0.20217347
ENSG00000306798,-21.534672,0.8426885571875626,0.9269594877670725,-0.20217474
ENSG00000302468,-21.408869,0.8426883823623943,0.9269594877670725,-0.20217498
ENSG00000303734,-21.452377,0.8426788803493706,0.9269594877670725,-0.20218736
ENSG00000285852,-21.430256,0.8426757383762621,0.9269594877670725,-0.20219146
THRB,-0.36596027,0.8416742345612341,0.9269594877670725,-0.20221108
MAB21L1,-21.453945,0.8426434923854693,0.9269594877670725,-0.20223351
ENSG00000254366,-21.53319,0.8426335295973817,0.9269594877670725,-0.2022465
MBNL1-AS1,-21.543041,0.8426164975018263,0.9269594877670725,-0.20226872
ENSG00000287950,-21.45081,0.8426072443214788,0.9269594877670725,-0.20228077
ENSG00000287029,-21.480844,0.8425730297123711,0.9269594877670725,-0.2023254
RNASE2CP,-21.413172,0.8425645013586496,0.9269594877670725,-0.20233652
ENSG00000295651,-21.596537,0.842557379440319,0.9269594877670725,-0.20234582
ENSG00000251556,-21.428663,0.8425439614536414,0.9269594877670725,-0.20236331
GPT,-21.420671,0.8425432220540721,0.9269594877670725,-0.20236428
CARD9,-21.44819,0.8425403568939701,0.9269594877670725,-0.202368
ENSG00000231178,-21.603617,0.8425144730652913,0.9269594877670725,-0.20240177
ENSG00000287383,-21.522274,0.8425083988088162,0.9269594877670725,-0.20240968
ALX4,-21.93766,0.8425045931810187,0.9269594877670725,-0.20241465
TGFBI,-21.933167,0.84249448775617,0.9269594877670725,-0.20242783
ENSG00000289426,-21.449238,0.8424812556189671,0.9269594877670725,-0.20244509
CTTN-DT,-0.3116308,0.8410978810750296,0.9269594877670725,-0.20246066
IFT88,-0.26891476,0.8409852125494789,0.9269594877670725,-0.20253423
MYOCOS,-21.498672,0.8424065122397295,0.9269594877670725,-0.20254257
VANGL2,-0.30579326,0.8409880680251469,0.9269594877670725,-0.20257567
ENSG00000309778,-21.441885,0.8423535788442682,0.9269594877670725,-0.2026116
ENSG00000310416,-21.448715,0.8423491727246366,0.9269594877670725,-0.20261735
TSPAN10,-21.465904,0.8423353211432214,0.9269594877670725,-0.2026354
ENSG00000297141,-21.613472,0.8422949958602797,0.9269594877670725,-0.20268801
ABCA9-AS1,-21.574608,0.842290222891656,0.9269594877670725,-0.20269424
ENSG00000286089,-21.470558,0.8422802623468497,0.9269594877670725,-0.20270722
ENSG00000274460,-21.427599,0.8422703432535997,0.9269594877670725,-0.20272017
ENSG00000305731,-21.42334,0.8422275172053949,0.9269594877670725,-0.20277601
ENSG00000287888,-21.413172,0.8422247083651866,0.9269594877670725,-0.20277968
GPSM3,-21.447142,0.8422213811161934,0.9269594877670725,-0.20278402
ELMO1,-0.3170817,0.8412277441772525,0.9269594877670725,-0.20279467
ENSG00000297155,-21.766853,0.8422075160948386,0.9269594877670725,-0.2028021
CCNE1,-21.534178,0.8421916181392582,0.9269594877670725,-0.20282283
HHATL,-21.62233,0.8421737124711459,0.9269594877670725,-0.20284618
ENSG00000300418,-21.430786,0.8421487504766416,0.9269594877670725,-0.20287874
ARMC2-AS1,-21.429193,0.8421260986665852,0.9269594877670725,-0.20290829
ANGPTL4,-21.649038,0.8420927164205474,0.9269594877670725,-0.20295183
TCAF2,-21.421206,0.842064681250023,0.9269594877670725,-0.2029884
ENSG00000258699,-21.55429,0.8420381975606459,0.9269594877670725,-0.20302294
TBC1D3JP,-21.422272,0.8420056675330843,0.9269594877670725,-0.20306537
LINC00867,-21.559639,0.8419978929113067,0.9269594877670725,-0.20307551
POU2AF3,-21.478281,0.8419955295321118,0.9269594877670725,-0.2030786
LDLRAD4-AS1,-21.418531,0.8419861961120538,0.9269594877670725,-0.20309077
ESD,-0.41975,0.840539974693883,0.9269594877670725,-0.2031644
ENSG00000307180,-21.587996,0.8418826293262026,0.9269594877670725,-0.20322585
ENSG00000231856,-21.450285,0.8418817314341759,0.9269594877670725,-0.20322703
ENSG00000271147,-0.19069144,0.8408508282343344,0.9269594877670725,-0.20323867
ENSG00000301229,-21.449238,0.8418318379072822,0.9269594877670725,-0.2032921
GRID1-AS1,-21.420671,0.8418115976477902,0.9269594877670725,-0.2033185
ENSG00000286373,-21.484428,0.8417989585835798,0.9269594877670725,-0.203335
ENSG00000303332,-21.417997,0.8417885632810904,0.9269594877670725,-0.20334856
ENSG00000302457,-21.541077,0.8417823893899661,0.9269594877670725,-0.20335661
REPIN1-AS1,-21.44819,0.8417816696030465,0.9269594877670725,-0.20335755
POP7,-21.42547,0.8417724566305718,0.9269594877670725,-0.20336957
ENSG00000253824,-21.47674,0.8417698309140701,0.9269594877670725,-0.20337299
ENSG00000298655,-21.412096,0.8417697881614015,0.9269594877670725,-0.20337304
ENSG00000295919,-21.428663,0.8417643844874211,0.9269594877670725,-0.2033801
ENSG00000278607,-21.452377,0.8417096838743895,0.9269594877670725,-0.20345145
ENSG00000305530,-21.465904,0.8416990324443032,0.9269594877670725,-0.20346534
ENSG00000285817,-21.461756,0.8416665687593252,0.9269594877670725,-0.20350769
HSD17B3,-21.569796,0.8416188420467698,0.9269594877670725,-0.20356995
ENSG00000302368,-21.578445,0.8416020833967164,0.9269594877670725,-0.20359181
VIPR1-AS1,-21.515284,0.8415888660461267,0.9269594877670725,-0.20360905
ENSG00000279328,-21.431847,0.8415877749767425,0.9269594877670725,-0.20361048
VN2R19P-1,-21.436083,0.841575981333551,0.9269594877670725,-0.20362586
ENSG00000256226,-21.445042,0.84157449074326,0.9269594877670725,-0.20362781
ENSG00000225519,-21.604088,0.8415659769877971,0.9269594877670725,-0.20363891
ENSG00000308482,-23.736227,0.8415403268916244,0.9269594877670725,-0.20367236
ENSG00000293175,-21.47159,0.8415356237752053,0.9269594877670725,-0.2036785
ENSG00000287225,-21.490042,0.8415280804319654,0.9269594877670725,-0.20368835
ZNF840P,-21.435024,0.8414673209612543,0.9269594877670725,-0.20376761
ENSG00000305249,-21.466423,0.8414558676326849,0.9269594877670725,-0.20378254
RPL11P1,-21.456032,0.8414496264793252,0.9269594877670725,-0.2037907
LINC02726,-21.679739,0.8414427492570701,0.9269594877670725,-0.20379966
ENSG00000287444,-21.491568,0.8414401758941378,0.9269594877670725,-0.20380302
IKZF3,-21.465904,0.8414316292059951,0.9269594877670725,-0.20381416
ENSG00000257904,-21.570759,0.8414217682626616,0.9269594877670725,-0.20382704
ENSG00000307551,-21.490551,0.8413951676002732,0.9269594877670725,-0.20386173
ENSG00000302420,-21.456554,0.8413659109885157,0.9269594877670725,-0.2038999
ENSG00000304982,-21.633902,0.841325897614961,0.9269594877670725,-0.2039521
ENSG00000310088,-21.467976,0.8413142952329343,0.9269594877670725,-0.20396724
ENSG00000234084,-21.433966,0.8413018848766757,0.9269594877670725,-0.20398343
PXDNL,-0.45452544,0.8399612955598901,0.9269594877670725,-0.20404276
C10orf88B,-21.517784,0.8412427400340939,0.9269594877670725,-0.20406058
SEPTIN7P3,-21.486471,0.8412126855937326,0.9269594877670725,-0.2040998
ENSG00000287463,-21.481358,0.8411902796301172,0.9269594877670725,-0.20412903
LINC02583,-21.989073,0.841169367191253,0.9269594877670725,-0.20415631
ENSG00000274996,-21.521774,0.8411592093343742,0.9269594877670725,-0.20416957
ENSG00000304036,-21.461237,0.8411562704045574,0.9269594877670725,-0.2041734
ENSG00000303545,-21.431847,0.8411375533542257,0.9269594877670725,-0.20419782
GABRR1,-21.441359,0.8411150101224122,0.9269594877670725,-0.20422724
ENSG00000296685,-21.48545,0.8411139729861653,0.9269594877670725,-0.20422858
LINC01739,-21.510773,0.8410971640633076,0.9269594877670725,-0.20425051
PLSCR2,-21.546965,0.8410959352231615,0.9269594877670725,-0.20425212
SDAD1P1-1,-21.478794,0.8410192091557464,0.9269594877670725,-0.20435221
DMRTC1,-21.46694,0.8409424134161848,0.9269594877670725,-0.20445241
ENSG00000299955,-21.465387,0.8409219918875109,0.9269594877670725,-0.20447907
COL3A1,-23.070713,0.8409103817777532,0.9269594877670725,-0.20449421
PPIC-AS1,-21.512278,0.8409081383223954,0.9269594877670725,-0.20449714
ENSG00000308045,-21.511776,0.8408864903796944,0.9269594877670725,-0.20452538
VIT,-21.734528,0.8408761142065805,0.9269594877670725,-0.20453893
AKAP3,-21.495125,0.8408722437172969,0.9269594877670725,-0.20454398
NLRC4,-21.468493,0.8408546487603099,0.9269594877670725,-0.20456693
ENSG00000288843,-21.452377,0.8408329691738338,0.9269594877670725,-0.20459521
ENSG00000287630,-21.43714,0.8407880160069603,0.9269594877670725,-0.20465387
LINC03071,-21.435555,0.8407627191225217,0.9269594877670725,-0.20468688
ENSG00000304397,-21.437668,0.8407587481399929,0.9269594877670725,-0.20469205
ENSG00000242317,-21.54941,0.8407574353153444,0.9269594877670725,-0.20469376
FAM169BP,-21.506247,0.8407473328061674,0.9269594877670725,-0.20470695
ENSG00000255054,-21.453945,0.840745201028795,0.9269594877670725,-0.20470974
SPATA45,-21.536646,0.8407317135083321,0.9269594877670725,-0.20472734
ENSG00000287869,-21.517784,0.8406889830395199,0.9269594877670725,-0.20478308
ENSG00000307989,-21.474682,0.8406655593789643,0.9269594877670725,-0.20481364
APCDD1L,-21.453423,0.8406638729641581,0.9269594877670725,-0.20481585
CRYZL2P-SEC16B,-21.528734,0.8406516689429552,0.9269594877670725,-0.20483178
ENSG00000267277,-21.473137,0.8406455600224034,0.9269594877670725,-0.20483975
ENSG00000307269,-21.523767,0.8406422206318424,0.9269594877670725,-0.2048441
ENSG00000309085,-21.667175,0.84061926431104,0.9269594877670725,-0.20487405
HLA-L,-21.451332,0.8406144387498063,0.9269594877670725,-0.20488036
ENSG00000302460,-21.474682,0.8406117920558592,0.9269594877670725,-0.20488381
ENSG00000302195,-21.522772,0.8405998328518604,0.9269594877670725,-0.20489942
ENSG00000303532,-21.438723,0.8405872171971313,0.9269594877670725,-0.20491588
DCAF8-DT,-21.468493,0.8405839103283325,0.9269594877670725,-0.20492019
LINC00954,-21.495632,0.840582259177601,0.9269594877670725,-0.20492235
ENSG00000253968,-21.834644,0.8405777355987593,0.9269594877670725,-0.20492825
KLF2,-22.146849,0.8405669282988697,0.9269594877670725,-0.20494235
PTH,-21.446617,0.8405427850588143,0.9269594877670725,-0.20497385
ELF2,-0.21907303,0.8391361817344017,0.9269594877670725,-0.2050234
TP53AIP1,-21.50524,0.8404964838055456,0.9269594877670725,-0.20503427
ENSG00000301644,-21.44399,0.8404642875265758,0.9269594877670725,-0.20507628
LINC02616,-21.447142,0.8404575504265541,0.9269594877670725,-0.20508507
LINC01980,-21.512278,0.8404491191814323,0.9269594877670725,-0.20509608
ENSG00000271959,-21.463314,0.8404394054476616,0.9269594877670725,-0.20510875
ENSG00000223390,-21.457596,0.8404301788437293,0.9269594877670725,-0.20512079
ENSG00000276768,-21.456032,0.8404070587302058,0.9269594877670725,-0.20515096
ENSG00000297456,-21.447142,0.8404014735040211,0.9269594877670725,-0.20515825
ENSG00000307321,-21.649494,0.84039432024276,0.9269594877670725,-0.20516759
ENSG00000253474,-21.791046,0.8403844665257234,0.9269594877670725,-0.20518044
ENSG00000295768,-21.472105,0.8403796347539008,0.9269594877670725,-0.20518675
ENSG00000261845,-21.467976,0.8403409446369687,0.9269594877670725,-0.20523724
CASC11,-21.589422,0.8403396121022881,0.9269594877670725,-0.20523898
LINC01640,-21.490042,0.840324019220612,0.9269594877670725,-0.20525932
ENSG00000310253,-21.516285,0.8403187515265488,0.9269594877670725,-0.2052662
TMEM17,-21.487492,0.8403105017840311,0.9269594877670725,-0.20527697
ICA1L,-0.21244901,0.8389626544766252,0.9269594877670725,-0.20528075
ENSG00000293152,-21.548922,0.8403004381303871,0.9269594877670725,-0.2052901
SPACA6-AS1,-21.462275,0.8402779562735021,0.9269594877670725,-0.20531943
ENSG00000303682,-21.483406,0.8402769422305809,0.9269594877670725,-0.20532076
ENSG00000309117,-21.54941,0.8402714674689947,0.9269594877670725,-0.2053279
LINC02679,-21.475197,0.8402589000323748,0.9269594877670725,-0.2053443
SCX,-21.462795,0.8402488009487412,0.9269594877670725,-0.20535748
ENSG00000294636,-21.485962,0.840238144283156,0.9269594877670725,-0.2053714
ATAD3C,-21.514782,0.8402012367685983,0.9269594877670725,-0.20541956
ENSG00000254251,-21.584183,0.8401931853965554,0.9269594877670725,-0.20543006
ENSG00000265359,-21.610662,0.8401825273555058,0.9269594877670725,-0.20544396
ENSG00000260714,-21.575089,0.8401786610639642,0.9269594877670725,-0.20544901
ENSG00000305201,-21.462275,0.8401677003593468,0.9269594877670725,-0.20546332
LINC00942,-21.487492,0.8401508149507664,0.9269594877670725,-0.20548536
ENSG00000295613,-21.49614,0.8401332328023103,0.9269594877670725,-0.20550829
ENSG00000307592,-21.457075,0.8401266527893868,0.9269594877670725,-0.20551689
ENSG00000286784,-21.464869,0.8400771829684096,0.9269594877670725,-0.20558144
GOLGA2,-0.26296607,0.8386869678487813,0.9269594877670725,-0.20558399
TMCO1,-0.42362455,0.8386656033274406,0.9269594877670725,-0.20558573
NXF5-1,-21.521774,0.8400502982490006,0.9269594877670725,-0.20561653
DDX43,-21.536646,0.8400375414004133,0.9269594877670725,-0.20563318
IFI6,-21.520279,0.840035357150271,0.9269594877670725,-0.20563602
TEX12,-21.490042,0.8400053764809168,0.9269594877670725,-0.20567515
C7orf78,-22.010204,0.8399737633036859,0.9269594877670725,-0.20571642
ENSG00000286291,-21.632057,0.8399287533462501,0.9269594877670725,-0.20577516
ENSG00000233099,-21.470041,0.8398961114595318,0.9269594877670725,-0.20581776
GUCY2C,-21.599846,0.8398902812195035,0.9269594877670725,-0.20582537
PSEN1,-0.24024618,0.8384392673550705,0.9269594877670725,-0.2058347
SLC26A5-AS1,-21.535658,0.8398453032490225,0.9269594877670725,-0.20588407
ENSG00000290994,-21.492586,0.8398068255064541,0.9269594877670725,-0.20593429
ENSG00000287929,-21.459158,0.8397873323097574,0.9269594877670725,-0.20595974
SPHK1,-21.492077,0.8397825542566956,0.9269594877670725,-0.20596597
ENSG00000279067,-21.480844,0.8397764188645465,0.9269594877670725,-0.20597397
MEIOC,-21.476225,0.8397660990054276,0.9269594877670725,-0.20598744
ENSG00000297458,-21.505743,0.8397390189915115,0.9269594877670725,-0.20602278
ENSG00000287626,-21.541077,0.8397271240510931,0.9269594877670725,-0.20603831
PSPN,-21.463314,0.8397218658233787,0.9269594877670725,-0.20604518
MYL3,-21.536152,0.8397159620628023,0.9269594877670725,-0.20605288
ASXL3-DT,-21.522274,0.8397148479478903,0.9269594877670725,-0.20605433
TNS1-AS1,-21.567867,0.8397062238377427,0.9269594877670725,-0.2060656
ENSG00000286244,-21.458637,0.8397046338555362,0.9269594877670725,-0.20606767
CEDORA,-21.471073,0.8396731347829255,0.9269594877670725,-0.20610878
ENSG00000230258,-21.46435,0.8396637547158828,0.9269594877670725,-0.20612103
ENSG00000297968,-21.576048,0.8396469813220594,0.9269594877670725,-0.20614292
ENSG00000308811,-21.458117,0.8396216670986792,0.9269594877670725,-0.20617595
GRAP,-21.919226,0.8395673325354875,0.9269594877670725,-0.20624687
DERL3,-21.499685,0.8395070417317131,0.9269594877670725,-0.20632558
CLTRN,-21.615807,0.839506653832105,0.9269594877670725,-0.20632608
TAGLN3,-0.37418154,0.838054572462406,0.9269594877670725,-0.20633595
